timestamp,client_id,operation,requested_version,observed_version,read_concern,write_concern,scenario,latency_ms,success,violation
1788779291.300276,client_A,WRITE_THEN_READ,318,318,local,1,normal,4.95,True,False
1788779291.3060513,client_A,WRITE_THEN_READ,319,319,local,1,normal,5.78,True,False
1788779291.3119633,client_A,WRITE_THEN_READ,320,320,local,1,normal,5.91,True,False
1788779291.3180513,client_A,WRITE_THEN_READ,321,321,local,1,normal,6.09,True,False
1788779291.3239574,client_A,WRITE_THEN_READ,322,322,local,1,normal,5.91,True,False
1788779291.3295364,client_A,WRITE_THEN_READ,323,323,local,1,normal,5.58,True,False
1788779291.3354325,client_A,WRITE_THEN_READ,324,324,local,1,normal,5.9,True,False
1788779291.3412886,client_A,WRITE_THEN_READ,325,325,local,1,normal,5.86,True,False
1788779291.3468144,client_A,WRITE_THEN_READ,326,326,local,1,normal,5.53,True,False
1788779291.3529258,client_A,WRITE_THEN_READ,327,327,local,1,normal,6.11,True,False
1788779291.3584628,client_A,WRITE_THEN_READ,328,328,local,1,normal,5.54,True,False
1788779291.3643107,client_A,WRITE_THEN_READ,329,329,local,1,normal,5.85,True,False
1788779291.3701718,client_A,WRITE_THEN_READ,330,330,local,1,normal,5.86,True,False
1788779291.3768167,client_A,WRITE_THEN_READ,331,331,local,1,normal,6.64,True,False
1788779291.3828974,client_A,WRITE_THEN_READ,332,332,local,1,normal,6.08,True,False
1788779291.388925,client_A,WRITE_THEN_READ,333,333,local,1,normal,6.03,True,False
1788779291.3943667,client_A,WRITE_THEN_READ,334,334,local,1,normal,5.44,True,False
1788779291.400042,client_A,WRITE_THEN_READ,335,335,local,1,normal,5.68,True,False
1788779291.4049592,client_A,WRITE_THEN_READ,336,336,local,1,normal,4.92,True,False
1788779291.410591,client_A,WRITE_THEN_READ,337,337,local,1,normal,5.63,True,False
1788779291.4166334,client_A,WRITE_THEN_READ,338,338,local,1,normal,6.04,True,False
1788779291.4216313,client_A,WRITE_THEN_READ,339,339,local,1,normal,5.0,True,False
1788779291.4272387,client_A,WRITE_THEN_READ,340,340,local,1,normal,5.61,True,False
1788779291.4334576,client_A,WRITE_THEN_READ,341,341,local,1,normal,6.22,True,False
1788779291.439036,client_A,WRITE_THEN_READ,342,342,local,1,normal,5.58,True,False
1788779291.4439454,client_A,WRITE_THEN_READ,343,343,local,1,normal,4.91,True,False
1788779291.4502106,client_A,WRITE_THEN_READ,344,344,local,1,normal,6.27,True,False
1788779291.4556394,client_A,WRITE_THEN_READ,345,345,local,1,normal,5.43,True,False
1788779291.4614143,client_A,WRITE_THEN_READ,346,346,local,1,normal,5.77,True,False
1788779291.4670026,client_A,WRITE_THEN_READ,347,347,local,1,normal,5.59,True,False
1788779291.4730167,client_A,WRITE_THEN_READ,348,348,local,1,normal,6.01,True,False
1788779291.479506,client_A,WRITE_THEN_READ,349,349,local,1,normal,6.49,True,False
1788779291.4855855,client_A,WRITE_THEN_READ,350,350,local,1,normal,6.08,True,False
1788779291.491457,client_A,WRITE_THEN_READ,351,351,local,1,normal,5.87,True,False
1788779291.4969485,client_A,WRITE_THEN_READ,352,352,local,1,normal,5.49,True,False
1788779291.5030303,client_A,WRITE_THEN_READ,353,353,local,1,normal,6.08,True,False
1788779291.5083988,client_A,WRITE_THEN_READ,354,354,local,1,normal,5.37,True,False
1788779291.513506,client_A,WRITE_THEN_READ,355,355,local,1,normal,5.11,True,False
1788779291.519573,client_A,WRITE_THEN_READ,356,356,local,1,normal,6.07,True,False
1788779291.525333,client_A,WRITE_THEN_READ,357,357,local,1,normal,5.76,True,False
1788779291.5314445,client_A,WRITE_THEN_READ,358,358,local,1,normal,6.11,True,False
1788779291.5366883,client_A,WRITE_THEN_READ,359,359,local,1,normal,5.24,True,False
1788779291.5421405,client_A,WRITE_THEN_READ,360,360,local,1,normal,5.45,True,False
1788779291.547623,client_A,WRITE_THEN_READ,361,361,local,1,normal,5.48,True,False
1788779291.5533044,client_A,WRITE_THEN_READ,362,362,local,1,normal,5.68,True,False
1788779291.5586736,client_A,WRITE_THEN_READ,363,363,local,1,normal,5.37,True,False
1788779291.564556,client_A,WRITE_THEN_READ,364,364,local,1,normal,5.88,True,False
1788779291.5707054,client_A,WRITE_THEN_READ,365,365,local,1,normal,6.15,True,False
1788779291.5767934,client_A,WRITE_THEN_READ,366,366,local,1,normal,6.09,True,False
1788779291.582208,client_A,WRITE_THEN_READ,367,367,local,1,normal,5.41,True,False
1788779291.5879173,client_A,WRITE_THEN_READ,368,368,local,1,normal,5.71,True,False
1788779291.5926316,client_A,WRITE_THEN_READ,369,369,local,1,normal,4.71,True,False
1788779291.5990257,client_A,WRITE_THEN_READ,370,370,local,1,normal,6.39,True,False
1788779291.6045976,client_A,WRITE_THEN_READ,371,371,local,1,normal,5.57,True,False
1788779291.6099734,client_A,WRITE_THEN_READ,372,372,local,1,normal,5.38,True,False
1788779291.6151252,client_A,WRITE_THEN_READ,373,373,local,1,normal,5.15,True,False
1788779291.621888,client_A,WRITE_THEN_READ,374,374,local,1,normal,6.25,True,False
1788779291.62789,client_A,WRITE_THEN_READ,375,375,local,1,normal,6.0,True,False
1788779291.633733,client_A,WRITE_THEN_READ,376,376,local,1,normal,5.84,True,False
1788779291.6398652,client_A,WRITE_THEN_READ,377,377,local,1,normal,6.13,True,False
1788779291.645616,client_A,WRITE_THEN_READ,378,378,local,1,normal,5.75,True,False
1788779291.6512742,client_A,WRITE_THEN_READ,379,379,local,1,normal,5.66,True,False
1788779291.6573598,client_A,WRITE_THEN_READ,380,380,local,1,normal,6.09,True,False
1788779291.6627781,client_A,WRITE_THEN_READ,381,381,local,1,normal,5.42,True,False
1788779291.6685488,client_A,WRITE_THEN_READ,382,382,local,1,normal,5.77,True,False
1788779291.6741924,client_A,WRITE_THEN_READ,383,383,local,1,normal,5.64,True,False
1788779291.6803865,client_A,WRITE_THEN_READ,384,384,local,1,normal,6.19,True,False
1788779291.686469,client_A,WRITE_THEN_READ,385,385,local,1,normal,6.08,True,False
1788779291.6923757,client_A,WRITE_THEN_READ,386,386,local,1,normal,5.91,True,False
1788779291.6977005,client_A,WRITE_THEN_READ,387,387,local,1,normal,5.32,True,False
1788779291.7038562,client_A,WRITE_THEN_READ,388,388,local,1,normal,6.16,True,False
1788779291.7093382,client_A,WRITE_THEN_READ,389,389,local,1,normal,5.48,True,False
1788779291.714675,client_A,WRITE_THEN_READ,390,390,local,1,normal,5.34,True,False
1788779291.720372,client_A,WRITE_THEN_READ,391,391,local,1,normal,5.7,True,False
1788779291.7249715,client_A,WRITE_THEN_READ,392,392,local,1,normal,4.6,True,False
1788779291.7302463,client_A,WRITE_THEN_READ,393,393,local,1,normal,5.27,True,False
1788779291.7355795,client_A,WRITE_THEN_READ,394,394,local,1,normal,5.33,True,False
1788779291.7421806,client_A,WRITE_THEN_READ,395,395,local,1,normal,6.6,True,False
1788779291.7476156,client_A,WRITE_THEN_READ,396,396,local,1,normal,5.43,True,False
1788779291.7534974,client_A,WRITE_THEN_READ,397,397,local,1,normal,5.88,True,False
1788779291.76009,client_A,WRITE_THEN_READ,398,397,local,1,normal,6.59,True,True
1788779291.7673008,client_A,WRITE_THEN_READ,399,399,local,1,normal,7.21,True,False
1788779291.7737124,client_A,WRITE_THEN_READ,400,400,local,1,normal,6.41,True,False
1788779291.7808325,client_A,WRITE_THEN_READ,401,401,local,1,normal,6.49,True,False
1788779291.7868004,client_A,WRITE_THEN_READ,402,402,local,1,normal,5.97,True,False
1788779291.7926357,client_A,WRITE_THEN_READ,403,403,local,1,normal,5.84,True,False
1788779291.7982168,client_A,WRITE_THEN_READ,404,404,local,1,normal,5.58,True,False
1788779291.8046465,client_A,WRITE_THEN_READ,405,405,local,1,normal,6.43,True,False
1788779291.8105896,client_A,WRITE_THEN_READ,406,406,local,1,normal,5.94,True,False
1788779291.8164952,client_A,WRITE_THEN_READ,407,407,local,1,normal,5.91,True,False
1788779291.8225596,client_A,WRITE_THEN_READ,408,408,local,1,normal,6.06,True,False
1788779291.8279338,client_A,WRITE_THEN_READ,409,409,local,1,normal,4.59,True,False
1788779291.8344548,client_A,WRITE_THEN_READ,410,410,local,1,normal,6.52,True,False
1788779291.8399804,client_A,WRITE_THEN_READ,411,411,local,1,normal,5.53,True,False
1788779291.8459852,client_A,WRITE_THEN_READ,412,412,local,1,normal,6.0,True,False
1788779291.8508637,client_A,WRITE_THEN_READ,413,413,local,1,normal,4.88,True,False
1788779291.8564568,client_A,WRITE_THEN_READ,414,414,local,1,normal,5.59,True,False
1788779291.8625367,client_A,WRITE_THEN_READ,415,415,local,1,normal,6.08,True,False
1788779291.868085,client_A,WRITE_THEN_READ,416,416,local,1,normal,5.55,True,False
1788779291.873711,client_A,WRITE_THEN_READ,417,417,local,1,normal,5.63,True,False
1788779291.878759,client_A,WRITE_THEN_READ,418,418,local,1,normal,5.05,True,False
1788779291.884428,client_A,WRITE_THEN_READ,419,418,local,1,normal,5.67,True,True
1788779291.8895464,client_A,WRITE_THEN_READ,420,420,local,1,normal,5.12,True,False
1788779291.8955443,client_A,WRITE_THEN_READ,421,421,local,1,normal,6.0,True,False
1788779291.9016924,client_A,WRITE_THEN_READ,422,422,local,1,normal,6.15,True,False
1788779291.9073875,client_A,WRITE_THEN_READ,423,423,local,1,normal,5.7,True,False
1788779291.9134512,client_A,WRITE_THEN_READ,424,424,local,1,normal,6.06,True,False
1788779291.9183388,client_A,WRITE_THEN_READ,425,425,local,1,normal,4.89,True,False
1788779291.9238815,client_A,WRITE_THEN_READ,426,426,local,1,normal,5.54,True,False
1788779291.9294815,client_A,WRITE_THEN_READ,427,427,local,1,normal,5.6,True,False
1788779291.9353921,client_A,WRITE_THEN_READ,428,428,local,1,normal,5.91,True,False
1788779291.9412794,client_A,WRITE_THEN_READ,429,429,local,1,normal,5.89,True,False
1788779291.946866,client_A,WRITE_THEN_READ,430,430,local,1,normal,5.59,True,False
1788779291.9524806,client_A,WRITE_THEN_READ,431,431,local,1,normal,5.61,True,False
1788779291.9579892,client_A,WRITE_THEN_READ,432,432,local,1,normal,5.51,True,False
1788779291.9631026,client_A,WRITE_THEN_READ,433,433,local,1,normal,5.11,True,False
1788779291.9685655,client_A,WRITE_THEN_READ,434,434,local,1,normal,5.46,True,False
1788779291.9739573,client_A,WRITE_THEN_READ,435,435,local,1,normal,5.39,True,False
1788779291.9793537,client_A,WRITE_THEN_READ,436,436,local,1,normal,5.4,True,False
1788779291.9854453,client_A,WRITE_THEN_READ,437,437,local,1,normal,6.09,True,False
1788779291.9904146,client_A,WRITE_THEN_READ,438,438,local,1,normal,4.97,True,False
1788779291.9965699,client_A,WRITE_THEN_READ,439,439,local,1,normal,6.16,True,False
1788779292.0027413,client_A,WRITE_THEN_READ,440,440,local,1,normal,6.17,True,False
1788779292.0097961,client_A,WRITE_THEN_READ,441,441,local,1,normal,7.05,True,False
1788779292.015871,client_A,WRITE_THEN_READ,442,442,local,1,normal,6.07,True,False
1788779292.0223453,client_A,WRITE_THEN_READ,443,443,local,1,normal,6.47,True,False
1788779292.0275886,client_A,WRITE_THEN_READ,444,444,local,1,normal,5.24,True,False
1788779292.0342486,client_A,WRITE_THEN_READ,445,445,local,1,normal,6.66,True,False
1788779292.0407948,client_A,WRITE_THEN_READ,446,446,local,1,normal,6.55,True,False
1788779292.0474699,client_A,WRITE_THEN_READ,447,447,local,1,normal,6.68,True,False
1788779292.0531104,client_A,WRITE_THEN_READ,448,448,local,1,normal,5.64,True,False
1788779292.058927,client_A,WRITE_THEN_READ,449,449,local,1,normal,5.82,True,False
1788779292.0644214,client_A,WRITE_THEN_READ,450,450,local,1,normal,5.49,True,False
1788779292.0704892,client_A,WRITE_THEN_READ,451,451,local,1,normal,6.07,True,False
1788779292.0757024,client_A,WRITE_THEN_READ,452,452,local,1,normal,5.21,True,False
1788779292.082342,client_A,WRITE_THEN_READ,453,453,local,1,normal,6.64,True,False
1788779292.0885472,client_A,WRITE_THEN_READ,454,454,local,1,normal,6.21,True,False
1788779292.0935686,client_A,WRITE_THEN_READ,455,455,local,1,normal,5.02,True,False
1788779292.099394,client_A,WRITE_THEN_READ,456,456,local,1,normal,5.83,True,False
1788779292.104658,client_A,WRITE_THEN_READ,457,457,local,1,normal,5.26,True,False
1788779292.1102753,client_A,WRITE_THEN_READ,458,458,local,1,normal,5.62,True,False
1788779292.1156611,client_A,WRITE_THEN_READ,459,459,local,1,normal,5.39,True,False
1788779292.1211116,client_A,WRITE_THEN_READ,460,460,local,1,normal,5.45,True,False
1788779292.1269658,client_A,WRITE_THEN_READ,461,461,local,1,normal,5.85,True,False
1788779292.132153,client_A,WRITE_THEN_READ,462,462,local,1,normal,5.19,True,False
1788779292.1374834,client_A,WRITE_THEN_READ,463,463,local,1,normal,5.33,True,False
1788779292.1437926,client_A,WRITE_THEN_READ,464,464,local,1,normal,6.31,True,False
1788779292.1506653,client_A,WRITE_THEN_READ,465,465,local,1,normal,6.29,True,False
1788779292.1562665,client_A,WRITE_THEN_READ,466,466,local,1,normal,5.6,True,False
1788779292.1616545,client_A,WRITE_THEN_READ,467,467,local,1,normal,5.39,True,False
1788779292.168124,client_A,WRITE_THEN_READ,468,468,local,1,normal,6.47,True,False
1788779292.1736434,client_A,WRITE_THEN_READ,469,469,local,1,normal,5.52,True,False
1788779292.1795685,client_A,WRITE_THEN_READ,470,470,local,1,normal,5.93,True,False
1788779292.18488,client_A,WRITE_THEN_READ,471,471,local,1,normal,5.31,True,False
1788779292.1908395,client_A,WRITE_THEN_READ,472,472,local,1,normal,5.96,True,False
1788779292.1961694,client_A,WRITE_THEN_READ,473,473,local,1,normal,5.33,True,False
1788779292.201673,client_A,WRITE_THEN_READ,474,474,local,1,normal,5.5,True,False
1788779292.207834,client_A,WRITE_THEN_READ,475,475,local,1,normal,6.16,True,False
1788779292.2137418,client_A,WRITE_THEN_READ,476,476,local,1,normal,5.91,True,False
1788779292.219605,client_A,WRITE_THEN_READ,477,477,local,1,normal,5.86,True,False
1788779292.2256215,client_A,WRITE_THEN_READ,478,478,local,1,normal,6.02,True,False
1788779292.231658,client_A,WRITE_THEN_READ,479,479,local,1,normal,6.04,True,False
1788779292.2372973,client_A,WRITE_THEN_READ,480,480,local,1,normal,5.64,True,False
1788779292.2421963,client_A,WRITE_THEN_READ,481,481,local,1,normal,4.9,True,False
1788779292.2484574,client_A,WRITE_THEN_READ,482,482,local,1,normal,6.26,True,False
1788779292.2547688,client_A,WRITE_THEN_READ,483,483,local,1,normal,6.31,True,False
1788779292.2603664,client_A,WRITE_THEN_READ,484,484,local,1,normal,5.6,True,False
1788779292.2671158,client_A,WRITE_THEN_READ,485,485,local,1,normal,6.75,True,False
1788779292.273427,client_A,WRITE_THEN_READ,486,486,local,1,normal,6.31,True,False
1788779292.280543,client_A,WRITE_THEN_READ,487,487,local,1,normal,7.12,True,False
1788779292.2864122,client_A,WRITE_THEN_READ,488,488,local,1,normal,5.87,True,False
1788779292.292995,client_A,WRITE_THEN_READ,489,489,local,1,normal,6.58,True,False
1788779292.2996485,client_A,WRITE_THEN_READ,490,490,local,1,normal,6.65,True,False
1788779292.3067038,client_A,WRITE_THEN_READ,491,491,local,1,normal,7.06,True,False
1788779292.314347,client_A,WRITE_THEN_READ,492,492,local,1,normal,7.64,True,False
1788779292.3211184,client_A,WRITE_THEN_READ,493,493,local,1,normal,6.77,True,False
1788779292.3274481,client_A,WRITE_THEN_READ,494,494,local,1,normal,6.33,True,False
1788779292.3345246,client_A,WRITE_THEN_READ,495,495,local,1,normal,7.08,True,False
1788779292.340807,client_A,WRITE_THEN_READ,496,496,local,1,normal,6.28,True,False
1788779292.3478749,client_A,WRITE_THEN_READ,497,497,local,1,normal,7.07,True,False
1788779292.3550024,client_A,WRITE_THEN_READ,498,498,local,1,normal,7.13,True,False
1788779292.3620596,client_A,WRITE_THEN_READ,499,499,local,1,normal,7.06,True,False
1788779292.3688931,client_A,WRITE_THEN_READ,500,500,local,1,normal,6.83,True,False
1788779292.3753517,client_A,WRITE_THEN_READ,501,501,local,1,normal,6.46,True,False
1788779292.3808205,client_A,WRITE_THEN_READ,502,502,local,1,normal,5.47,True,False
1788779292.387691,client_A,WRITE_THEN_READ,503,503,local,1,normal,6.87,True,False
1788779292.3943276,client_A,WRITE_THEN_READ,504,504,local,1,normal,6.64,True,False
1788779292.4007273,client_A,WRITE_THEN_READ,505,505,local,1,normal,6.4,True,False
1788779292.4073174,client_A,WRITE_THEN_READ,506,506,local,1,normal,6.59,True,False
1788779292.4136195,client_A,WRITE_THEN_READ,507,507,local,1,normal,6.3,True,False
1788779292.4199255,client_A,WRITE_THEN_READ,508,508,local,1,normal,6.31,True,False
1788779292.4261055,client_A,WRITE_THEN_READ,509,509,local,1,normal,6.18,True,False
1788779292.4327495,client_A,WRITE_THEN_READ,510,510,local,1,normal,6.64,True,False
1788779292.4389555,client_A,WRITE_THEN_READ,511,511,local,1,normal,6.21,True,False
1788779292.4456086,client_A,WRITE_THEN_READ,512,512,local,1,normal,6.65,True,False
1788779292.4516902,client_A,WRITE_THEN_READ,513,513,local,1,normal,6.08,True,False
1788779292.4578238,client_A,WRITE_THEN_READ,514,514,local,1,normal,6.13,True,False
1788779292.4647255,client_A,WRITE_THEN_READ,515,515,local,1,normal,6.9,True,False
1788779292.4707756,client_A,WRITE_THEN_READ,516,516,local,1,normal,6.05,True,False
1788779292.4764237,client_A,WRITE_THEN_READ,517,517,local,1,normal,5.65,True,False
1788779292.4833205,client_A,WRITE_THEN_READ,518,518,local,1,normal,6.9,True,False
1788779292.4893107,client_A,WRITE_THEN_READ,519,519,local,1,normal,5.99,True,False
1788779292.4952095,client_A,WRITE_THEN_READ,520,520,local,1,normal,5.9,True,False
1788779292.5024931,client_A,WRITE_THEN_READ,521,521,local,1,normal,7.28,True,False
1788779292.5087068,client_A,WRITE_THEN_READ,522,522,local,1,normal,6.21,True,False
1788779292.5154269,client_A,WRITE_THEN_READ,523,523,local,1,normal,6.72,True,False
1788779292.5221114,client_A,WRITE_THEN_READ,524,524,local,1,normal,6.68,True,False
1788779292.5278895,client_A,WRITE_THEN_READ,525,525,local,1,normal,5.78,True,False
1788779292.5334024,client_A,WRITE_THEN_READ,526,526,local,1,normal,5.51,True,False
1788779292.5406282,client_A,WRITE_THEN_READ,527,527,local,1,normal,6.58,True,False
1788779292.5466661,client_A,WRITE_THEN_READ,528,528,local,1,normal,6.04,True,False
1788779292.5530868,client_A,WRITE_THEN_READ,529,529,local,1,normal,6.42,True,False
1788779292.5596173,client_A,WRITE_THEN_READ,530,530,local,1,normal,6.53,True,False
1788779292.5652559,client_A,WRITE_THEN_READ,531,531,local,1,normal,5.64,True,False
1788779292.5709672,client_A,WRITE_THEN_READ,532,532,local,1,normal,5.71,True,False
1788779292.5762641,client_A,WRITE_THEN_READ,533,533,local,1,normal,5.3,True,False
1788779292.5816803,client_A,WRITE_THEN_READ,534,534,local,1,normal,5.42,True,False
1788779292.5871148,client_A,WRITE_THEN_READ,535,535,local,1,normal,5.43,True,False
1788779292.5924177,client_A,WRITE_THEN_READ,536,536,local,1,normal,5.3,True,False
1788779292.5979831,client_A,WRITE_THEN_READ,537,537,local,1,normal,5.57,True,False
1788779292.6042283,client_A,WRITE_THEN_READ,538,538,local,1,normal,6.25,True,False
1788779292.6101058,client_A,WRITE_THEN_READ,539,539,local,1,normal,5.88,True,False
1788779292.615934,client_A,WRITE_THEN_READ,540,540,local,1,normal,5.26,True,False
1788779292.6220493,client_A,WRITE_THEN_READ,541,541,local,1,normal,6.12,True,False
1788779292.6269526,client_A,WRITE_THEN_READ,542,542,local,1,normal,4.9,True,False
1788779292.63262,client_A,WRITE_THEN_READ,543,543,local,1,normal,5.07,True,False
1788779292.6378644,client_A,WRITE_THEN_READ,544,544,local,1,normal,5.24,True,False
1788779292.643387,client_A,WRITE_THEN_READ,545,545,local,1,normal,5.52,True,False
1788779292.6486206,client_A,WRITE_THEN_READ,546,546,local,1,normal,5.23,True,False
1788779292.655232,client_A,WRITE_THEN_READ,547,547,local,1,normal,6.61,True,False
1788779292.6616263,client_A,WRITE_THEN_READ,548,548,local,1,normal,6.39,True,False
1788779292.668806,client_A,WRITE_THEN_READ,549,549,local,1,normal,7.18,True,False
1788779292.6750324,client_A,WRITE_THEN_READ,550,550,local,1,normal,6.23,True,False
1788779292.6798508,client_A,WRITE_THEN_READ,551,551,local,1,normal,4.82,True,False
1788779292.686036,client_A,WRITE_THEN_READ,552,552,local,1,normal,6.19,True,False
1788779292.6916437,client_A,WRITE_THEN_READ,553,553,local,1,normal,5.61,True,False
1788779292.697935,client_A,WRITE_THEN_READ,554,554,local,1,normal,6.29,True,False
1788779292.7034369,client_A,WRITE_THEN_READ,555,555,local,1,normal,5.5,True,False
1788779292.7094622,client_A,WRITE_THEN_READ,556,556,local,1,normal,6.03,True,False
1788779292.714899,client_A,WRITE_THEN_READ,557,557,local,1,normal,5.44,True,False
1788779292.7215488,client_A,WRITE_THEN_READ,558,558,local,1,normal,6.65,True,False
1788779292.7275882,client_A,WRITE_THEN_READ,559,559,local,1,normal,6.04,True,False
1788779292.732987,client_A,WRITE_THEN_READ,560,560,local,1,normal,5.4,True,False
1788779292.7387915,client_A,WRITE_THEN_READ,561,561,local,1,normal,5.8,True,False
1788779292.7445543,client_A,WRITE_THEN_READ,562,562,local,1,normal,5.76,True,False
1788779292.7492678,client_A,WRITE_THEN_READ,563,563,local,1,normal,4.71,True,False
1788779292.755878,client_A,WRITE_THEN_READ,564,564,local,1,normal,6.61,True,False
1788779292.7625523,client_A,WRITE_THEN_READ,565,565,local,1,normal,6.67,True,False
1788779292.7683465,client_A,WRITE_THEN_READ,566,566,local,1,normal,5.79,True,False
1788779292.7755916,client_A,WRITE_THEN_READ,567,567,local,1,normal,7.25,True,False
1788779292.7812247,client_A,WRITE_THEN_READ,568,568,local,1,normal,5.63,True,False
1788779292.7878184,client_A,WRITE_THEN_READ,569,568,local,1,normal,6.59,True,True
1788779292.7944088,client_A,WRITE_THEN_READ,570,570,local,1,normal,6.59,True,False
1788779292.8002708,client_A,WRITE_THEN_READ,571,571,local,1,normal,5.86,True,False
1788779292.806501,client_A,WRITE_THEN_READ,572,572,local,1,normal,6.23,True,False
1788779292.8128352,client_A,WRITE_THEN_READ,573,573,local,1,normal,6.33,True,False
1788779292.8190212,client_A,WRITE_THEN_READ,574,574,local,1,normal,6.19,True,False
1788779292.8244898,client_A,WRITE_THEN_READ,575,575,local,1,normal,5.47,True,False
1788779292.8301554,client_A,WRITE_THEN_READ,576,576,local,1,normal,5.0,True,False
1788779292.836651,client_A,WRITE_THEN_READ,577,577,local,1,normal,6.5,True,False
1788779292.8429134,client_A,WRITE_THEN_READ,578,578,local,1,normal,6.26,True,False
1788779292.848608,client_A,WRITE_THEN_READ,579,579,local,1,normal,5.69,True,False
1788779292.855036,client_A,WRITE_THEN_READ,580,580,local,1,normal,6.43,True,False
1788779292.8610425,client_A,WRITE_THEN_READ,581,581,local,1,normal,6.01,True,False
1788779292.8668926,client_A,WRITE_THEN_READ,582,582,local,1,normal,5.85,True,False
1788779292.8717194,client_A,WRITE_THEN_READ,583,583,local,1,normal,4.83,True,False
1788779292.8772316,client_A,WRITE_THEN_READ,584,584,local,1,normal,5.51,True,False
1788779292.8825734,client_A,WRITE_THEN_READ,585,585,local,1,normal,5.34,True,False
1788779292.8882003,client_A,WRITE_THEN_READ,586,586,local,1,normal,5.63,True,False
1788779292.8933117,client_A,WRITE_THEN_READ,587,587,local,1,normal,5.11,True,False
1788779292.899279,client_A,WRITE_THEN_READ,588,588,local,1,normal,5.97,True,False
1788779292.9053879,client_A,WRITE_THEN_READ,589,589,local,1,normal,6.11,True,False
1788779292.9116435,client_A,WRITE_THEN_READ,590,590,local,1,normal,6.26,True,False
1788779292.9182086,client_A,WRITE_THEN_READ,591,591,local,1,normal,6.57,True,False
1788779292.9251647,client_A,WRITE_THEN_READ,592,592,local,1,normal,6.96,True,False
1788779292.9322844,client_A,WRITE_THEN_READ,593,593,local,1,normal,7.12,True,False
1788779292.9401128,client_A,WRITE_THEN_READ,594,594,local,1,normal,7.83,True,False
1788779292.9469519,client_A,WRITE_THEN_READ,595,595,local,1,normal,6.84,True,False
1788779292.9532964,client_A,WRITE_THEN_READ,596,596,local,1,normal,6.34,True,False
1788779292.9589033,client_A,WRITE_THEN_READ,597,597,local,1,normal,5.61,True,False
1788779292.9664605,client_A,WRITE_THEN_READ,598,598,local,1,normal,6.55,True,False
1788779292.9727435,client_A,WRITE_THEN_READ,599,599,local,1,normal,6.28,True,False
1788779292.9791775,client_A,WRITE_THEN_READ,600,600,local,1,normal,6.43,True,False
1788779292.985018,client_A,WRITE_THEN_READ,601,601,local,1,normal,5.84,True,False
1788779292.9912665,client_A,WRITE_THEN_READ,602,602,local,1,normal,6.25,True,False
1788779292.9971762,client_A,WRITE_THEN_READ,603,603,local,1,normal,5.91,True,False
1788779293.0029368,client_A,WRITE_THEN_READ,604,604,local,1,normal,5.76,True,False
1788779293.0082214,client_A,WRITE_THEN_READ,605,605,local,1,normal,5.28,True,False
1788779293.014712,client_A,WRITE_THEN_READ,606,606,local,1,normal,6.49,True,False
1788779293.020569,client_A,WRITE_THEN_READ,607,607,local,1,normal,5.86,True,False
1788779293.0262241,client_A,WRITE_THEN_READ,608,608,local,1,normal,5.66,True,False
1788779293.0329256,client_A,WRITE_THEN_READ,609,609,local,1,normal,6.7,True,False
1788779293.038377,client_A,WRITE_THEN_READ,610,610,local,1,normal,5.45,True,False
1788779293.0436459,client_A,WRITE_THEN_READ,611,611,local,1,normal,5.27,True,False
1788779293.0502617,client_A,WRITE_THEN_READ,612,612,local,1,normal,6.62,True,False
1788779293.05613,client_A,WRITE_THEN_READ,613,613,local,1,normal,5.87,True,False
1788779293.062171,client_A,WRITE_THEN_READ,614,614,local,1,normal,6.04,True,False
1788779293.0691524,client_A,WRITE_THEN_READ,615,615,local,1,normal,6.98,True,False
1788779293.0751412,client_A,WRITE_THEN_READ,616,616,local,1,normal,5.99,True,False
1788779293.0810454,client_A,WRITE_THEN_READ,617,617,local,1,normal,5.9,True,False
1788779293.087018,client_A,WRITE_THEN_READ,618,618,local,1,normal,5.97,True,False
1788779293.0920143,client_A,WRITE_THEN_READ,619,619,local,1,normal,5.0,True,False
1788779293.0972283,client_A,WRITE_THEN_READ,620,620,local,1,normal,5.21,True,False
1788779293.10249,client_A,WRITE_THEN_READ,621,621,local,1,normal,5.26,True,False
1788779293.1083775,client_A,WRITE_THEN_READ,622,622,local,1,normal,5.89,True,False
1788779293.1141255,client_A,WRITE_THEN_READ,623,623,local,1,normal,5.75,True,False
1788779293.120397,client_A,WRITE_THEN_READ,624,624,local,1,normal,6.27,True,False
1788779293.1261766,client_A,WRITE_THEN_READ,625,625,local,1,normal,5.78,True,False
1788779293.1306589,client_A,WRITE_THEN_READ,626,626,local,1,normal,4.48,True,False
1788779293.1351655,client_A,WRITE_THEN_READ,627,627,local,1,normal,4.51,True,False
1788779293.1409185,client_A,WRITE_THEN_READ,628,628,local,1,normal,5.75,True,False
1788779293.1460574,client_A,WRITE_THEN_READ,629,629,local,1,normal,5.14,True,False
1788779293.1506302,client_A,WRITE_THEN_READ,630,630,local,1,normal,4.57,True,False
1788779293.1564279,client_A,WRITE_THEN_READ,631,631,local,1,normal,5.8,True,False
1788779293.1617017,client_A,WRITE_THEN_READ,632,632,local,1,normal,5.27,True,False
1788779293.1670876,client_A,WRITE_THEN_READ,633,633,local,1,normal,5.39,True,False
1788779293.1722355,client_A,WRITE_THEN_READ,634,634,local,1,normal,5.15,True,False
1788779293.17727,client_A,WRITE_THEN_READ,635,635,local,1,normal,5.03,True,False
