timestamp,iteration,client_id,operation,target,prerequisite_id,dependent_id,client_b_read_v1,v1_visible_on_observer,v2_visible_on_observer,observer_check_order,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
1789719136.9522119,246,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:246,v2:246,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,20.9,True,False,
1789719136.9771252,247,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:247,v2:247,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.9,True,False,
1789719137.004166,248,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:248,v2:248,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,27.03,True,False,
1789719137.034531,249,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:249,v2:249,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,30.35,True,False,
1789719137.054254,250,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:250,v2:250,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.71,True,False,
1789719137.086844,251,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:251,v2:251,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,32.58,True,False,
1789719137.110774,252,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:252,v2:252,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.92,True,False,
1789719137.133203,253,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:253,v2:253,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.41,True,False,
1789719137.16222,254,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:254,v2:254,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,29.0,True,False,
1789719137.191251,255,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:255,v2:255,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,29.02,True,False,
1789719137.2131891,256,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:256,v2:256,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.93,True,False,
1789719137.243493,257,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:257,v2:257,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,30.29,True,False,
1789719137.2703328,258,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:258,v2:258,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.82,True,False,
1789719137.2970781,259,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:259,v2:259,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.73,True,False,
1789719137.321122,260,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:260,v2:260,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.03,True,False,
1789719137.340947,261,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:261,v2:261,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.81,True,False,
1789719137.363489,262,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:262,v2:262,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.53,True,False,
1789719137.386118,263,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:263,v2:263,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.61,True,False,
1789719137.412201,264,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:264,v2:264,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.07,True,False,
1789719137.439469,265,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:265,v2:265,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,27.26,True,False,
1789719137.461998,266,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:266,v2:266,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.51,True,False,
1789719137.490247,267,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:267,v2:267,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,28.24,True,False,
1789719137.5184152,268,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:268,v2:268,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,28.15,True,False,
1789719137.5421162,269,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:269,v2:269,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.69,True,False,
1789719137.565919,270,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:270,v2:270,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.79,True,False,
1789719137.5883,271,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:271,v2:271,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.37,True,False,
1789719137.6067562,272,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:272,v2:272,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,18.44,True,False,
1789719137.627828,273,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:273,v2:273,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.06,True,False,
1789719137.647935,274,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:274,v2:274,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,20.09,True,False,
1789719137.6742039,275,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:275,v2:275,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.26,True,False,
1789719137.69714,276,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:276,v2:276,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.91,True,False,
1789719137.722195,277,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:277,v2:277,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,25.04,True,False,
1789719137.743854,278,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:278,v2:278,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.65,True,False,
1789719137.7696068,279,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:279,v2:279,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,25.74,True,False,
1789719137.7938828,280,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:280,v2:280,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.25,True,False,
1789719137.818608,281,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:281,v2:281,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.71,True,False,
1789719137.9455419,282,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:282,v2:282,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,126.92,True,False,
1789719137.967093,283,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:283,v2:283,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.54,True,False,
1789719137.997858,284,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:284,v2:284,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,30.75,True,False,
1789719138.017629,285,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:285,v2:285,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.76,True,False,
1789719138.038663,286,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:286,v2:286,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.02,True,False,
1789719138.062884,287,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:287,v2:287,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.21,True,False,
1789719138.0859158,288,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:288,v2:288,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.02,True,False,
1789719138.1059399,289,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:289,v2:289,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,20.01,True,False,
1789719138.1321862,290,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:290,v2:290,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.24,True,False,
1789719138.1519418,291,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:291,v2:291,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.74,True,False,
1789719138.177897,292,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:292,v2:292,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,25.94,True,False,
1789719138.199869,293,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:293,v2:293,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.96,True,False,
1789719138.224874,294,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:294,v2:294,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.99,True,False,
1789719138.24629,295,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:295,v2:295,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.4,True,False,
1789719138.2661288,296,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:296,v2:296,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.82,True,False,
1789719138.284991,297,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:297,v2:297,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,18.84,True,False,
1789719138.3123178,298,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:298,v2:298,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,27.31,True,False,
1789719138.33451,299,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:299,v2:299,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.18,True,False,
1789719138.355989,300,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:300,v2:300,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.46,True,False,
1789719138.385084,301,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:301,v2:301,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,29.08,True,False,
1789719138.407131,302,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:302,v2:302,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.04,True,False,
1789719138.431038,303,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:303,v2:303,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.89,True,False,
1789719138.451023,304,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:304,v2:304,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.97,True,False,
1789719138.473927,305,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:305,v2:305,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.89,True,False,
1789719138.5043972,306,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:306,v2:306,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,30.46,True,False,
1789719138.528148,307,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:307,v2:307,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.74,True,False,
1789719138.5559309,308,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:308,v2:308,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,27.77,True,False,
1789719138.575958,309,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:309,v2:309,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,20.02,True,False,
1789719138.602653,310,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:310,v2:310,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.68,True,False,
1789719138.622655,311,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:311,v2:311,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.99,True,False,
1789719138.645806,312,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:312,v2:312,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.14,True,False,
1789719138.670662,313,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:313,v2:313,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.85,True,False,
1789719138.690644,314,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:314,v2:314,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.97,True,False,
1789719138.713975,315,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:315,v2:315,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.32,True,False,
1789719138.739709,316,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:316,v2:316,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,25.72,True,False,
1789719138.759582,317,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:317,v2:317,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.86,True,False,
1789719138.786366,318,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:318,v2:318,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.78,True,False,
1789719138.803802,319,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:319,v2:319,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,17.42,True,False,
1789719138.826729,320,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:320,v2:320,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.92,True,False,
1789719138.850962,321,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:321,v2:321,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.22,True,False,
1789719138.8807411,322,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:322,v2:322,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,29.77,True,False,
1789719138.902836,323,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:323,v2:323,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.08,True,False,
1789719138.9230962,324,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:324,v2:324,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,20.25,True,False,
1789719138.944066,325,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:325,v2:325,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,20.96,True,False,
1789719138.970919,326,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:326,v2:326,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.84,True,False,
1789719138.9939399,327,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:327,v2:327,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.01,True,False,
1789719139.015169,328,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:328,v2:328,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.22,True,False,
1789719139.041784,329,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:329,v2:329,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.61,True,False,
1789719139.06614,330,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:330,v2:330,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.35,True,False,
1789719139.0860958,331,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:331,v2:331,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.95,True,False,
1789719139.1129758,332,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:332,v2:332,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.87,True,False,
1789719139.132051,333,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:333,v2:333,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.07,True,False,
1789719139.152878,334,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:334,v2:334,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,20.82,True,False,
1789719139.184055,335,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:335,v2:335,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,31.15,True,False,
1789719139.205368,336,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:336,v2:336,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.25,True,False,
1789719139.234146,337,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:337,v2:337,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,28.76,True,False,
1789719139.262154,338,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:338,v2:338,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,28.0,True,False,
1789719139.2831428,339,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:339,v2:339,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,20.98,True,False,
1789719139.313428,340,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:340,v2:340,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,30.27,True,False,
1789719139.332951,341,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:341,v2:341,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.51,True,False,
1789719139.3491971,342,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:342,v2:342,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,16.24,True,False,
1789719139.376627,343,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:343,v2:343,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,27.42,True,False,
1789719139.3979158,344,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:344,v2:344,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.28,True,False,
1789719139.420817,345,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:345,v2:345,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.89,True,False,
1789719139.44523,346,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:346,v2:346,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.4,True,False,
1789719139.46897,347,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:347,v2:347,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.73,True,False,
1789719139.4969401,348,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:348,v2:348,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,27.96,True,False,
1789719139.518958,349,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:349,v2:349,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.01,True,False,
1789719139.542922,350,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:350,v2:350,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.95,True,False,
1789719139.5684721,351,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:351,v2:351,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,25.54,True,False,
1789719139.5963478,352,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:352,v2:352,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,27.86,True,False,
1789719139.6162229,353,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:353,v2:353,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.86,True,False,
1789719139.6390028,354,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:354,v2:354,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.77,True,False,
1789719139.668162,355,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:355,v2:355,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,29.15,True,False,
1789719139.6904478,356,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:356,v2:356,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.27,True,False,
1789719139.708092,357,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:357,v2:357,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,17.63,True,False,
1789719139.740078,358,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:358,v2:358,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,31.98,True,False,
1789719139.76625,359,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:359,v2:359,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.16,True,False,
1789719139.7904232,360,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:360,v2:360,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.16,True,False,
1789719139.811945,361,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:361,v2:361,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.51,True,False,
1789719139.835001,362,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:362,v2:362,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.05,True,False,
1789719139.862315,363,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:363,v2:363,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,27.3,True,False,
1789719139.889319,364,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:364,v2:364,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.99,True,False,
1789719139.913117,365,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:365,v2:365,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.78,True,False,
1789719139.93796,366,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:366,v2:366,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.83,True,False,
1789719139.957128,367,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:367,v2:367,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,19.16,True,False,
1789719139.979924,368,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:368,v2:368,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.78,True,False,
1789719140.0056,369,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:369,v2:369,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,25.66,True,False,
1789719140.022906,370,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:370,v2:370,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,17.29,True,False,
1789719140.048075,371,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:371,v2:371,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,25.16,True,False,
1789719140.07301,372,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:372,v2:372,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.92,True,False,
1789719140.094144,373,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:373,v2:373,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.12,True,False,
1789719140.1220129,374,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:374,v2:374,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,27.86,True,False,
1789719140.149215,375,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:375,v2:375,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,27.19,True,False,
1789719140.172262,376,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:376,v2:376,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.03,True,False,
1789719140.1949859,377,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:377,v2:377,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,22.71,True,False,
1789719140.216265,378,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:378,v2:378,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.26,True,False,
1789719140.241219,379,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:379,v2:379,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,24.94,True,False,
1789719140.2628758,380,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:380,v2:380,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.64,True,False,
1789719140.283129,381,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:381,v2:381,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,20.24,True,False,
1789719140.309794,382,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:382,v2:382,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,26.65,True,False,
1789719140.33285,383,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:383,v2:383,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,23.04,True,False,
1789719140.353997,384,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:384,v2:384,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,21.14,True,False,
1789719140.381305,385,client_wfr,READ_V1_WRITE_V2_READ_SECONDARY,session_secondary,v1:385,v2:385,True,True,True,dependent_then_prerequisite,majority,majority,True,normal_codexrun,27.3,True,False,
