iteration,timestamp,client_id,operation,target,phase,failed_node,written_version,observed_version,max_seen_before,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
207,1789628082.5576272,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,207,207,207,local,1,False,failure,0.27,True,False,
208,1789628082.5580518,client_mr,READ_PRIMARY,primary,failure,mongo2,208,208,207,local,1,False,failure,0.19,True,False,
208,1789628082.5583627,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,208,199,208,local,1,False,failure,0.31,True,True,
209,1789628082.5587792,client_mr,READ_PRIMARY,primary,failure,mongo2,209,209,208,local,1,False,failure,0.19,True,False,
209,1789628082.5589676,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,209,209,209,local,1,False,failure,0.19,True,False,
210,1789628082.559532,client_mr,READ_PRIMARY,primary,failure,mongo2,210,210,209,local,1,False,failure,0.27,True,False,
210,1789628082.559769,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,210,199,210,local,1,False,failure,0.23,True,True,
211,1789628082.560238,client_mr,READ_PRIMARY,primary,failure,mongo2,211,211,210,local,1,False,failure,0.22,True,False,
211,1789628082.5604756,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,211,211,211,local,1,False,failure,0.24,True,False,
212,1789628082.5609467,client_mr,READ_PRIMARY,primary,failure,mongo2,212,212,211,local,1,False,failure,0.24,True,False,
212,1789628082.5611866,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,212,199,212,local,1,False,failure,0.24,True,True,
213,1789628082.5616765,client_mr,READ_PRIMARY,primary,failure,mongo2,213,213,212,local,1,False,failure,0.25,True,False,
213,1789628082.561901,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,213,213,213,local,1,False,failure,0.22,True,False,
214,1789628082.562468,client_mr,READ_PRIMARY,primary,failure,mongo2,214,214,213,local,1,False,failure,0.27,True,False,
214,1789628082.562705,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,214,199,214,local,1,False,failure,0.24,True,True,
215,1789628082.5632305,client_mr,READ_PRIMARY,primary,failure,mongo2,215,215,214,local,1,False,failure,0.26,True,False,
215,1789628082.5634718,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,215,215,215,local,1,False,failure,0.24,True,False,
216,1789628082.5639708,client_mr,READ_PRIMARY,primary,failure,mongo2,216,216,215,local,1,False,failure,0.26,True,False,
216,1789628082.564222,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,216,199,216,local,1,False,failure,0.25,True,True,
217,1789628082.564738,client_mr,READ_PRIMARY,primary,failure,mongo2,217,217,216,local,1,False,failure,0.21,True,False,
217,1789628082.5649676,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,217,217,217,local,1,False,failure,0.23,True,False,
218,1789628082.5654933,client_mr,READ_PRIMARY,primary,failure,mongo2,218,218,217,local,1,False,failure,0.26,True,False,
218,1789628082.565799,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,218,199,218,local,1,False,failure,0.3,True,True,
219,1789628082.5662513,client_mr,READ_PRIMARY,primary,failure,mongo2,219,219,218,local,1,False,failure,0.23,True,False,
219,1789628082.566516,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,219,219,219,local,1,False,failure,0.26,True,False,
220,1789628082.5670109,client_mr,READ_PRIMARY,primary,failure,mongo2,220,220,219,local,1,False,failure,0.22,True,False,
220,1789628082.5672207,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,220,199,220,local,1,False,failure,0.21,True,True,
221,1789628082.5677094,client_mr,READ_PRIMARY,primary,failure,mongo2,221,221,220,local,1,False,failure,0.24,True,False,
221,1789628082.5680358,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,221,221,221,local,1,False,failure,0.32,True,False,
222,1789628082.568478,client_mr,READ_PRIMARY,primary,failure,mongo2,222,222,221,local,1,False,failure,0.2,True,False,
222,1789628082.5687318,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,222,199,222,local,1,False,failure,0.25,True,True,
223,1789628082.5692272,client_mr,READ_PRIMARY,primary,failure,mongo2,223,223,222,local,1,False,failure,0.27,True,False,
223,1789628082.5694623,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,223,223,223,local,1,False,failure,0.23,True,False,
224,1789628082.56996,client_mr,READ_PRIMARY,primary,failure,mongo2,224,224,223,local,1,False,failure,0.24,True,False,
224,1789628082.570208,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,224,199,224,local,1,False,failure,0.25,True,True,
225,1789628082.5706983,client_mr,READ_PRIMARY,primary,failure,mongo2,225,225,224,local,1,False,failure,0.23,True,False,
225,1789628082.5708876,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,225,225,225,local,1,False,failure,0.19,True,False,
226,1789628082.5713913,client_mr,READ_PRIMARY,primary,failure,mongo2,226,226,225,local,1,False,failure,0.2,True,False,
226,1789628082.5716083,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,226,199,226,local,1,False,failure,0.22,True,True,
227,1789628082.5720394,client_mr,READ_PRIMARY,primary,failure,mongo2,227,227,226,local,1,False,failure,0.21,True,False,
227,1789628082.5722384,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,227,227,227,local,1,False,failure,0.2,True,False,
228,1789628082.5726883,client_mr,READ_PRIMARY,primary,failure,mongo2,228,228,227,local,1,False,failure,0.2,True,False,
228,1789628082.5729067,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,228,199,228,local,1,False,failure,0.22,True,True,
229,1789628082.5733495,client_mr,READ_PRIMARY,primary,failure,mongo2,229,229,228,local,1,False,failure,0.18,True,False,
229,1789628082.5735624,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,229,229,229,local,1,False,failure,0.21,True,False,
230,1789628082.5740867,client_mr,READ_PRIMARY,primary,failure,mongo2,230,230,229,local,1,False,failure,0.28,True,False,
230,1789628082.5743585,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,230,199,230,local,1,False,failure,0.27,True,True,
231,1789628082.574879,client_mr,READ_PRIMARY,primary,failure,mongo2,231,231,230,local,1,False,failure,0.2,True,False,
231,1789628082.5750704,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,231,231,231,local,1,False,failure,0.19,True,False,
232,1789628082.5755303,client_mr,READ_PRIMARY,primary,failure,mongo2,232,232,231,local,1,False,failure,0.2,True,False,
232,1789628082.5757458,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,232,199,232,local,1,False,failure,0.21,True,True,
233,1789628082.5762744,client_mr,READ_PRIMARY,primary,failure,mongo2,233,233,232,local,1,False,failure,0.27,True,False,
233,1789628082.5764706,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,233,233,233,local,1,False,failure,0.19,True,False,
234,1789628082.5769413,client_mr,READ_PRIMARY,primary,failure,mongo2,234,234,233,local,1,False,failure,0.21,True,False,
234,1789628082.5771692,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,234,199,234,local,1,False,failure,0.23,True,True,
235,1789628082.5776873,client_mr,READ_PRIMARY,primary,failure,mongo2,235,235,234,local,1,False,failure,0.28,True,False,
235,1789628082.5779517,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,235,235,235,local,1,False,failure,0.26,True,False,
236,1789628082.5785336,client_mr,READ_PRIMARY,primary,failure,mongo2,236,236,235,local,1,False,failure,0.3,True,False,
236,1789628082.5787518,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,236,199,236,local,1,False,failure,0.22,True,True,
237,1789628082.5792296,client_mr,READ_PRIMARY,primary,failure,mongo2,237,237,236,local,1,False,failure,0.25,True,False,
237,1789628082.579441,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,237,237,237,local,1,False,failure,0.21,True,False,
238,1789628082.5799234,client_mr,READ_PRIMARY,primary,failure,mongo2,238,238,237,local,1,False,failure,0.23,True,False,
238,1789628082.580173,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,238,199,238,local,1,False,failure,0.25,True,True,
239,1789628082.5806465,client_mr,READ_PRIMARY,primary,failure,mongo2,239,239,238,local,1,False,failure,0.22,True,False,
239,1789628082.5808542,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,239,239,239,local,1,False,failure,0.21,True,False,
240,1789628082.581353,client_mr,READ_PRIMARY,primary,failure,mongo2,240,240,239,local,1,False,failure,0.21,True,False,
240,1789628082.5815973,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,240,199,240,local,1,False,failure,0.24,True,True,
241,1789628082.582071,client_mr,READ_PRIMARY,primary,failure,mongo2,241,241,240,local,1,False,failure,0.25,True,False,
241,1789628082.5822842,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,241,241,241,local,1,False,failure,0.21,True,False,
242,1789628082.58282,client_mr,READ_PRIMARY,primary,failure,mongo2,242,242,241,local,1,False,failure,0.22,True,False,
242,1789628082.5830433,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,242,199,242,local,1,False,failure,0.22,True,True,
243,1789628082.5835114,client_mr,READ_PRIMARY,primary,failure,mongo2,243,243,242,local,1,False,failure,0.22,True,False,
243,1789628082.5837338,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,243,243,243,local,1,False,failure,0.22,True,False,
244,1789628082.5841842,client_mr,READ_PRIMARY,primary,failure,mongo2,244,244,243,local,1,False,failure,0.22,True,False,
244,1789628082.5844083,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,244,199,244,local,1,False,failure,0.22,True,True,
245,1789628082.584889,client_mr,READ_PRIMARY,primary,failure,mongo2,245,245,244,local,1,False,failure,0.25,True,False,
245,1789628082.5851135,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,245,245,245,local,1,False,failure,0.22,True,False,
246,1789628082.5855727,client_mr,READ_PRIMARY,primary,failure,mongo2,246,246,245,local,1,False,failure,0.22,True,False,
246,1789628082.5858378,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,246,199,246,local,1,False,failure,0.26,True,True,
247,1789628082.5863714,client_mr,READ_PRIMARY,primary,failure,mongo2,247,247,246,local,1,False,failure,0.3,True,False,
247,1789628082.5865893,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,247,247,247,local,1,False,failure,0.22,True,False,
248,1789628082.5869823,client_mr,READ_PRIMARY,primary,failure,mongo2,248,248,247,local,1,False,failure,0.19,True,False,
248,1789628082.5872123,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,248,199,248,local,1,False,failure,0.23,True,True,
249,1789628082.5876682,client_mr,READ_PRIMARY,primary,failure,mongo2,249,249,248,local,1,False,failure,0.21,True,False,
249,1789628082.5878778,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,249,249,249,local,1,False,failure,0.21,True,False,
250,1789628082.588385,client_mr,READ_PRIMARY,primary,failure,mongo2,250,250,249,local,1,False,failure,0.21,True,False,
250,1789628082.588608,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,250,199,250,local,1,False,failure,0.22,True,True,
251,1789628082.5891044,client_mr,READ_PRIMARY,primary,failure,mongo2,251,251,250,local,1,False,failure,0.25,True,False,
251,1789628082.5893471,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,251,251,251,local,1,False,failure,0.24,True,False,
252,1789628082.5898001,client_mr,READ_PRIMARY,primary,failure,mongo2,252,252,251,local,1,False,failure,0.2,True,False,
252,1789628082.5900574,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,252,199,252,local,1,False,failure,0.26,True,True,
253,1789628082.5905597,client_mr,READ_PRIMARY,primary,failure,mongo2,253,253,252,local,1,False,failure,0.21,True,False,
253,1789628082.5907862,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,253,253,253,local,1,False,failure,0.23,True,False,
254,1789628082.5912495,client_mr,READ_PRIMARY,primary,failure,mongo2,254,254,253,local,1,False,failure,0.24,True,False,
254,1789628082.591528,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,254,199,254,local,1,False,failure,0.28,True,True,
255,1789628082.5919952,client_mr,READ_PRIMARY,primary,failure,mongo2,255,255,254,local,1,False,failure,0.23,True,False,
255,1789628082.5921967,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,255,255,255,local,1,False,failure,0.2,True,False,
256,1789628082.5926812,client_mr,READ_PRIMARY,primary,failure,mongo2,256,256,255,local,1,False,failure,0.24,True,False,
256,1789628082.5929422,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,256,199,256,local,1,False,failure,0.26,True,True,
257,1789628082.5934358,client_mr,READ_PRIMARY,primary,failure,mongo2,257,257,256,local,1,False,failure,0.22,True,False,
257,1789628082.593656,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,257,257,257,local,1,False,failure,0.22,True,False,
258,1789628082.594113,client_mr,READ_PRIMARY,primary,failure,mongo2,258,258,257,local,1,False,failure,0.23,True,False,
258,1789628082.5943925,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,258,199,258,local,1,False,failure,0.28,True,True,
259,1789628082.5949097,client_mr,READ_PRIMARY,primary,failure,mongo2,259,259,258,local,1,False,failure,0.24,True,False,
259,1789628082.5951285,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,259,259,259,local,1,False,failure,0.22,True,False,
260,1789628082.5955746,client_mr,READ_PRIMARY,primary,failure,mongo2,260,260,259,local,1,False,failure,0.21,True,False,
260,1789628082.5958073,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,260,199,260,local,1,False,failure,0.23,True,True,
261,1789628082.596236,client_mr,READ_PRIMARY,primary,failure,mongo2,261,261,260,local,1,False,failure,0.2,True,False,
261,1789628082.596444,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,261,261,261,local,1,False,failure,0.2,True,False,
262,1789628082.596918,client_mr,READ_PRIMARY,primary,failure,mongo2,262,262,261,local,1,False,failure,0.22,True,False,
262,1789628082.5972054,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,262,199,262,local,1,False,failure,0.29,True,True,
263,1789628082.597694,client_mr,READ_PRIMARY,primary,failure,mongo2,263,263,262,local,1,False,failure,0.24,True,False,
263,1789628082.5979376,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,263,263,263,local,1,False,failure,0.24,True,False,
264,1789628082.5984585,client_mr,READ_PRIMARY,primary,failure,mongo2,264,264,263,local,1,False,failure,0.28,True,False,
264,1789628082.5987008,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,264,199,264,local,1,False,failure,0.24,True,True,
265,1789628082.5991333,client_mr,READ_PRIMARY,primary,failure,mongo2,265,265,264,local,1,False,failure,0.2,True,False,
265,1789628082.5993679,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,265,265,265,local,1,False,failure,0.23,True,False,
266,1789628082.5998392,client_mr,READ_PRIMARY,primary,failure,mongo2,266,266,265,local,1,False,failure,0.23,True,False,
266,1789628082.6000917,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,266,199,266,local,1,False,failure,0.25,True,True,
267,1789628082.6005278,client_mr,READ_PRIMARY,primary,failure,mongo2,267,267,266,local,1,False,failure,0.19,True,False,
267,1789628082.60075,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,267,267,267,local,1,False,failure,0.22,True,False,
268,1789628082.6012218,client_mr,READ_PRIMARY,primary,failure,mongo2,268,268,267,local,1,False,failure,0.22,True,False,
268,1789628082.6014402,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,268,199,268,local,1,False,failure,0.22,True,True,
269,1789628082.6018517,client_mr,READ_PRIMARY,primary,failure,mongo2,269,269,268,local,1,False,failure,0.21,True,False,
269,1789628082.6021037,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,269,269,269,local,1,False,failure,0.25,True,False,
270,1789628082.6026092,client_mr,READ_PRIMARY,primary,failure,mongo2,270,270,269,local,1,False,failure,0.21,True,False,
270,1789628082.602836,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,270,199,270,local,1,False,failure,0.22,True,True,
271,1789628082.6032543,client_mr,READ_PRIMARY,primary,failure,mongo2,271,271,270,local,1,False,failure,0.19,True,False,
271,1789628082.6034586,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,271,271,271,local,1,False,failure,0.2,True,False,
272,1789628082.6039164,client_mr,READ_PRIMARY,primary,failure,mongo2,272,272,271,local,1,False,failure,0.2,True,False,
272,1789628082.6041381,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,272,199,272,local,1,False,failure,0.22,True,True,
273,1789628082.6045697,client_mr,READ_PRIMARY,primary,failure,mongo2,273,273,272,local,1,False,failure,0.21,True,False,
273,1789628082.6048083,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,273,273,273,local,1,False,failure,0.24,True,False,
274,1789628082.6053307,client_mr,READ_PRIMARY,primary,failure,mongo2,274,274,273,local,1,False,failure,0.21,True,False,
274,1789628082.6055357,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,274,199,274,local,1,False,failure,0.2,True,True,
275,1789628082.6060297,client_mr,READ_PRIMARY,primary,failure,mongo2,275,275,274,local,1,False,failure,0.26,True,False,
275,1789628082.6062686,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,275,275,275,local,1,False,failure,0.24,True,False,
276,1789628082.6067913,client_mr,READ_PRIMARY,primary,failure,mongo2,276,276,275,local,1,False,failure,0.22,True,False,
276,1789628082.6070235,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,276,199,276,local,1,False,failure,0.23,True,True,
277,1789628082.6075482,client_mr,READ_PRIMARY,primary,failure,mongo2,277,277,276,local,1,False,failure,0.27,True,False,
277,1789628082.60777,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,277,277,277,local,1,False,failure,0.22,True,False,
278,1789628082.6082609,client_mr,READ_PRIMARY,primary,failure,mongo2,278,278,277,local,1,False,failure,0.24,True,False,
278,1789628082.6085198,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,278,199,278,local,1,False,failure,0.26,True,True,
279,1789628082.6089554,client_mr,READ_PRIMARY,primary,failure,mongo2,279,279,278,local,1,False,failure,0.21,True,False,
279,1789628082.609231,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,279,279,279,local,1,False,failure,0.27,True,False,
280,1789628082.6096787,client_mr,READ_PRIMARY,primary,failure,mongo2,280,280,279,local,1,False,failure,0.22,True,False,
280,1789628082.6099052,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,280,199,280,local,1,False,failure,0.22,True,True,
281,1789628082.6104815,client_mr,READ_PRIMARY,primary,failure,mongo2,281,281,280,local,1,False,failure,0.31,True,False,
281,1789628082.610708,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,281,281,281,local,1,False,failure,0.23,True,False,
282,1789628082.6111686,client_mr,READ_PRIMARY,primary,failure,mongo2,282,282,281,local,1,False,failure,0.24,True,False,
282,1789628082.6114378,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,282,199,282,local,1,False,failure,0.27,True,True,
283,1789628082.6119611,client_mr,READ_PRIMARY,primary,failure,mongo2,283,283,282,local,1,False,failure,0.26,True,False,
283,1789628082.6121874,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,283,283,283,local,1,False,failure,0.22,True,False,
284,1789628082.6127262,client_mr,READ_PRIMARY,primary,failure,mongo2,284,284,283,local,1,False,failure,0.26,True,False,
284,1789628082.6129606,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,284,199,284,local,1,False,failure,0.23,True,True,
285,1789628082.613465,client_mr,READ_PRIMARY,primary,failure,mongo2,285,285,284,local,1,False,failure,0.24,True,False,
285,1789628082.6136932,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,285,285,285,local,1,False,failure,0.23,True,False,
286,1789628082.6142414,client_mr,READ_PRIMARY,primary,failure,mongo2,286,286,285,local,1,False,failure,0.26,True,False,
286,1789628082.6145344,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,286,199,286,local,1,False,failure,0.29,True,True,
287,1789628082.615031,client_mr,READ_PRIMARY,primary,failure,mongo2,287,287,286,local,1,False,failure,0.22,True,False,
287,1789628082.6152627,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,287,287,287,local,1,False,failure,0.23,True,False,
288,1789628082.6157432,client_mr,READ_PRIMARY,primary,failure,mongo2,288,288,287,local,1,False,failure,0.21,True,False,
288,1789628082.616016,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,288,199,288,local,1,False,failure,0.27,True,True,
289,1789628082.6165555,client_mr,READ_PRIMARY,primary,failure,mongo2,289,289,288,local,1,False,failure,0.28,True,False,
289,1789628082.6167593,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,289,289,289,local,1,False,failure,0.2,True,False,
290,1789628082.6172585,client_mr,READ_PRIMARY,primary,failure,mongo2,290,290,289,local,1,False,failure,0.23,True,False,
290,1789628082.6174848,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,290,199,290,local,1,False,failure,0.22,True,True,
291,1789628082.617948,client_mr,READ_PRIMARY,primary,failure,mongo2,291,291,290,local,1,False,failure,0.21,True,False,
291,1789628082.6181853,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,291,291,291,local,1,False,failure,0.24,True,False,
292,1789628082.6187243,client_mr,READ_PRIMARY,primary,failure,mongo2,292,292,291,local,1,False,failure,0.25,True,False,
292,1789628082.61894,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,292,199,292,local,1,False,failure,0.21,True,True,
293,1789628082.6194437,client_mr,READ_PRIMARY,primary,failure,mongo2,293,293,292,local,1,False,failure,0.24,True,False,
293,1789628082.6196573,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,293,293,293,local,1,False,failure,0.21,True,False,
294,1789628082.6201816,client_mr,READ_PRIMARY,primary,failure,mongo2,294,294,293,local,1,False,failure,0.29,True,False,
294,1789628082.6203988,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,294,199,294,local,1,False,failure,0.22,True,True,
295,1789628082.6208403,client_mr,READ_PRIMARY,primary,failure,mongo2,295,295,294,local,1,False,failure,0.21,True,False,
295,1789628082.6210701,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,295,295,295,local,1,False,failure,0.23,True,False,
296,1789628082.6215696,client_mr,READ_PRIMARY,primary,failure,mongo2,296,296,295,local,1,False,failure,0.24,True,False,
296,1789628082.6218128,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,296,199,296,local,1,False,failure,0.24,True,True,
297,1789628082.622285,client_mr,READ_PRIMARY,primary,failure,mongo2,297,297,296,local,1,False,failure,0.22,True,False,
297,1789628082.622581,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,297,297,297,local,1,False,failure,0.29,True,False,
298,1789628082.623033,client_mr,READ_PRIMARY,primary,failure,mongo2,298,298,297,local,1,False,failure,0.21,True,False,
298,1789628082.6233826,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,298,199,298,local,1,False,failure,0.35,True,True,
299,1789628082.6238518,client_mr,READ_PRIMARY,primary,failure,mongo2,299,299,298,local,1,False,failure,0.22,True,False,
299,1789628082.62414,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,299,299,299,local,1,False,failure,0.29,True,False,
300,1789628082.6246114,client_mr,READ_PRIMARY,primary,failure,mongo2,300,300,299,local,1,False,failure,0.21,True,False,
300,1789628082.6248722,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,300,199,300,local,1,False,failure,0.26,True,True,
301,1789628082.6254804,client_mr,READ_PRIMARY,primary,failure,mongo2,301,301,300,local,1,False,failure,0.22,True,False,
301,1789628082.6257198,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,301,301,301,local,1,False,failure,0.24,True,False,
302,1789628082.626248,client_mr,READ_PRIMARY,primary,failure,mongo2,302,302,301,local,1,False,failure,0.28,True,False,
302,1789628082.6265402,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,302,199,302,local,1,False,failure,0.29,True,True,
303,1789628082.6270666,client_mr,READ_PRIMARY,primary,failure,mongo2,303,303,302,local,1,False,failure,0.27,True,False,
303,1789628082.6272972,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,303,303,303,local,1,False,failure,0.23,True,False,
304,1789628082.6278834,client_mr,READ_PRIMARY,primary,failure,mongo2,304,304,303,local,1,False,failure,0.23,True,False,
304,1789628082.6281238,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,304,199,304,local,1,False,failure,0.24,True,True,
305,1789628082.6286328,client_mr,READ_PRIMARY,primary,failure,mongo2,305,305,304,local,1,False,failure,0.24,True,False,
305,1789628082.6288402,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,305,305,305,local,1,False,failure,0.21,True,False,
306,1789628082.629301,client_mr,READ_PRIMARY,primary,failure,mongo2,306,306,305,local,1,False,failure,0.22,True,False,
306,1789628082.6295254,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,306,199,306,local,1,False,failure,0.22,True,True,
307,1789628082.6299396,client_mr,READ_PRIMARY,primary,failure,mongo2,307,307,306,local,1,False,failure,0.19,True,False,
307,1789628082.6302547,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,307,307,307,local,1,False,failure,0.31,True,False,
308,1789628082.630742,client_mr,READ_PRIMARY,primary,failure,mongo2,308,308,307,local,1,False,failure,0.22,True,False,
308,1789628082.6309857,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,308,199,308,local,1,False,failure,0.24,True,True,
309,1789628082.6315706,client_mr,READ_PRIMARY,primary,failure,mongo2,309,309,308,local,1,False,failure,0.22,True,False,
309,1789628082.6318817,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,309,309,309,local,1,False,failure,0.31,True,False,
310,1789628082.632478,client_mr,READ_PRIMARY,primary,failure,mongo2,310,310,309,local,1,False,failure,0.24,True,False,
310,1789628082.632725,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,310,199,310,local,1,False,failure,0.24,True,True,
311,1789628082.6332169,client_mr,READ_PRIMARY,primary,failure,mongo2,311,311,310,local,1,False,failure,0.25,True,False,
311,1789628082.6334236,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,311,311,311,local,1,False,failure,0.21,True,False,
312,1789628082.633931,client_mr,READ_PRIMARY,primary,failure,mongo2,312,312,311,local,1,False,failure,0.24,True,False,
312,1789628082.6341567,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,312,199,312,local,1,False,failure,0.22,True,True,
313,1789628082.6347294,client_mr,READ_PRIMARY,primary,failure,mongo2,313,313,312,local,1,False,failure,0.23,True,False,
313,1789628082.634944,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,313,313,313,local,1,False,failure,0.21,True,False,
314,1789628082.6353974,client_mr,READ_PRIMARY,primary,failure,mongo2,314,314,313,local,1,False,failure,0.22,True,False,
314,1789628082.635621,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,314,199,314,local,1,False,failure,0.22,True,True,
315,1789628082.636144,client_mr,READ_PRIMARY,primary,failure,mongo2,315,315,314,local,1,False,failure,0.27,True,False,
315,1789628082.6363862,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,315,315,315,local,1,False,failure,0.24,True,False,
316,1789628082.636894,client_mr,READ_PRIMARY,primary,failure,mongo2,316,316,315,local,1,False,failure,0.23,True,False,
316,1789628082.6372237,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,316,199,316,local,1,False,failure,0.33,True,True,
317,1789628082.637729,client_mr,READ_PRIMARY,primary,failure,mongo2,317,317,316,local,1,False,failure,0.24,True,False,
317,1789628082.6379194,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,317,317,317,local,1,False,failure,0.19,True,False,
