iteration,timestamp,client_id,operation,target,phase,failed_node,first_seq,second_seq,max_visible_seq,missing_before_max,missing_count,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
178,1789628470.5826197,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,normal,,355,356,355,,0,local,1,False,failure,1.02,True,False,
179,1789628470.5836928,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,,357,358,357,,0,local,1,False,failure,1.07,True,False,
180,1789628470.5848043,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,normal,,359,360,359,,0,local,1,False,failure,1.11,True,False,
181,1789628470.5857456,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,,361,362,360,,0,local,1,False,failure,0.94,True,False,
182,1789628470.5868363,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,normal,,363,364,363,,0,local,1,False,failure,1.09,True,False,
183,1789628470.5878794,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,,365,366,364,,0,local,1,False,failure,1.04,True,False,
184,1789628470.588734,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,normal,,367,368,366,,0,local,1,False,failure,0.85,True,False,
185,1789628470.5896225,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,,369,370,369,,0,local,1,False,failure,0.89,True,False,
186,1789628470.5910015,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,normal,,371,372,370,,0,local,1,False,failure,1.38,True,False,
187,1789628470.5919864,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,,373,374,373,,0,local,1,False,failure,0.98,True,False,
188,1789628470.592945,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,normal,,375,376,374,,0,local,1,False,failure,0.96,True,False,
189,1789628470.59399,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,,377,378,376,,0,local,1,False,failure,1.04,True,False,
190,1789628470.5951812,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,normal,,379,380,379,,0,local,1,False,failure,1.19,True,False,
191,1789628470.5964057,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,,381,382,380,,0,local,1,False,failure,1.22,True,False,
192,1789628470.5974102,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,normal,,383,384,382,,0,local,1,False,failure,1.0,True,False,
193,1789628470.5987132,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,,385,386,385,,0,local,1,False,failure,1.3,True,False,
194,1789628470.5996747,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,normal,,387,388,387,,0,local,1,False,failure,0.96,True,False,
195,1789628470.6007373,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,,389,390,388,,0,local,1,False,failure,1.06,True,False,
196,1789628470.6016724,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,normal,,391,392,391,,0,local,1,False,failure,0.93,True,False,
197,1789628470.6026876,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,,393,394,392,,0,local,1,False,failure,1.01,True,False,
198,1789628470.6038198,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,normal,,395,396,394,,0,local,1,False,failure,1.13,True,False,
199,1789628470.6048982,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,,397,398,398,,0,local,1,False,failure,1.08,True,False,
200,1789628480.8112383,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,399,400,398,,0,local,1,False,failure,2.24,True,False,
201,1789628480.8126576,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,401,402,402,,0,local,1,False,failure,1.4,True,False,
202,1789628480.8138847,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,403,404,398,,0,local,1,False,failure,1.22,True,False,
203,1789628480.8149989,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,405,406,406,,0,local,1,False,failure,1.11,True,False,
204,1789628480.8160443,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,407,408,398,,0,local,1,False,failure,1.04,True,False,
205,1789628480.8170974,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,409,410,410,,0,local,1,False,failure,1.05,True,False,
206,1789628480.8182323,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,411,412,398,,0,local,1,False,failure,1.13,True,False,
207,1789628480.8194013,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,413,414,414,,0,local,1,False,failure,1.17,True,False,
208,1789628480.8205168,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,415,416,398,,0,local,1,False,failure,1.11,True,False,
209,1789628480.8214798,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,417,418,418,,0,local,1,False,failure,0.96,True,False,
210,1789628480.8224635,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,419,420,398,,0,local,1,False,failure,0.98,True,False,
211,1789628480.8234675,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,421,422,422,,0,local,1,False,failure,1.0,True,False,
212,1789628480.824582,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,423,424,398,,0,local,1,False,failure,1.11,True,False,
213,1789628480.8257399,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,425,426,426,,0,local,1,False,failure,1.15,True,False,
214,1789628480.8268914,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,427,428,398,,0,local,1,False,failure,1.15,True,False,
215,1789628480.827968,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,429,430,430,,0,local,1,False,failure,1.07,True,False,
216,1789628480.8290496,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,431,432,398,,0,local,1,False,failure,1.08,True,False,
217,1789628480.8302283,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,433,434,434,,0,local,1,False,failure,1.17,True,False,
218,1789628480.831438,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,435,436,398,,0,local,1,False,failure,1.21,True,False,
219,1789628480.8325665,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,437,438,438,,0,local,1,False,failure,1.13,True,False,
220,1789628480.833727,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,439,440,398,,0,local,1,False,failure,1.16,True,False,
221,1789628480.8350518,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,441,442,442,,0,local,1,False,failure,1.32,True,False,
222,1789628480.8361049,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,443,444,398,,0,local,1,False,failure,1.05,True,False,
223,1789628480.8372967,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,445,446,446,,0,local,1,False,failure,1.19,True,False,
224,1789628480.8384352,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,447,448,398,,0,local,1,False,failure,1.14,True,False,
225,1789628480.8396022,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,449,450,450,,0,local,1,False,failure,1.16,True,False,
226,1789628480.8407,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,451,452,398,,0,local,1,False,failure,1.09,True,False,
227,1789628480.841857,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,453,454,454,,0,local,1,False,failure,1.15,True,False,
228,1789628480.842965,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,455,456,398,,0,local,1,False,failure,1.11,True,False,
229,1789628480.8440444,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,457,458,458,,0,local,1,False,failure,1.08,True,False,
230,1789628480.8451948,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,459,460,398,,0,local,1,False,failure,1.15,True,False,
231,1789628480.846381,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,461,462,462,,0,local,1,False,failure,1.18,True,False,
232,1789628480.8475254,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,463,464,398,,0,local,1,False,failure,1.14,True,False,
233,1789628480.848679,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,465,466,466,,0,local,1,False,failure,1.15,True,False,
234,1789628480.8497884,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,467,468,398,,0,local,1,False,failure,1.11,True,False,
235,1789628480.8510466,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,469,470,470,,0,local,1,False,failure,1.26,True,False,
236,1789628480.8520718,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,471,472,398,,0,local,1,False,failure,1.02,True,False,
237,1789628480.853228,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,473,474,474,,0,local,1,False,failure,1.15,True,False,
238,1789628480.854349,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,475,476,398,,0,local,1,False,failure,1.12,True,False,
239,1789628480.8554466,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,477,478,478,,0,local,1,False,failure,1.09,True,False,
240,1789628480.8565555,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,479,480,398,,0,local,1,False,failure,1.11,True,False,
241,1789628480.8577278,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,481,482,482,,0,local,1,False,failure,1.17,True,False,
242,1789628480.8589,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,483,484,398,,0,local,1,False,failure,1.17,True,False,
243,1789628480.8600936,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,485,486,486,,0,local,1,False,failure,1.19,True,False,
244,1789628480.861256,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,487,488,398,,0,local,1,False,failure,1.16,True,False,
245,1789628480.8624203,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,489,490,490,,0,local,1,False,failure,1.16,True,False,
246,1789628480.8635569,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,491,492,398,,0,local,1,False,failure,1.13,True,False,
247,1789628480.8646858,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,493,494,494,,0,local,1,False,failure,1.13,True,False,
248,1789628480.8657458,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,495,496,398,,0,local,1,False,failure,1.06,True,False,
249,1789628480.8669455,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,497,498,498,,0,local,1,False,failure,1.2,True,False,
250,1789628480.868028,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,499,500,398,,0,local,1,False,failure,1.08,True,False,
251,1789628480.8692696,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,501,502,502,,0,local,1,False,failure,1.24,True,False,
252,1789628480.870437,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,503,504,398,,0,local,1,False,failure,1.16,True,False,
253,1789628480.8715765,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,505,506,506,,0,local,1,False,failure,1.14,True,False,
254,1789628480.872665,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,507,508,398,,0,local,1,False,failure,1.09,True,False,
255,1789628480.8738043,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,509,510,510,,0,local,1,False,failure,1.14,True,False,
256,1789628480.874958,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,511,512,398,,0,local,1,False,failure,1.15,True,False,
257,1789628480.87605,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,513,514,514,,0,local,1,False,failure,1.09,True,False,
258,1789628480.877106,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,515,516,398,,0,local,1,False,failure,1.05,True,False,
259,1789628480.878294,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,517,518,518,,0,local,1,False,failure,1.19,True,False,
260,1789628480.879495,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,519,520,398,,0,local,1,False,failure,1.2,True,False,
261,1789628480.880831,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,521,522,522,,0,local,1,False,failure,1.33,True,False,
262,1789628480.8819754,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,523,524,398,,0,local,1,False,failure,1.14,True,False,
263,1789628480.8832276,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,525,526,526,,0,local,1,False,failure,1.25,True,False,
264,1789628480.884282,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,527,528,398,,0,local,1,False,failure,1.05,True,False,
265,1789628480.8854337,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,529,530,530,,0,local,1,False,failure,1.15,True,False,
266,1789628480.886544,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,531,532,398,,0,local,1,False,failure,1.11,True,False,
267,1789628480.8877132,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,533,534,534,,0,local,1,False,failure,1.17,True,False,
268,1789628480.8888624,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,535,536,398,,0,local,1,False,failure,1.15,True,False,
269,1789628480.8899746,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,537,538,538,,0,local,1,False,failure,1.11,True,False,
270,1789628480.8911448,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,539,540,398,,0,local,1,False,failure,1.17,True,False,
271,1789628480.8922493,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,541,542,542,,0,local,1,False,failure,1.1,True,False,
272,1789628480.8933632,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,543,544,398,,0,local,1,False,failure,1.11,True,False,
273,1789628480.8944921,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,545,546,546,,0,local,1,False,failure,1.13,True,False,
274,1789628480.8956378,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,547,548,398,,0,local,1,False,failure,1.14,True,False,
275,1789628480.896839,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,549,550,550,,0,local,1,False,failure,1.2,True,False,
276,1789628480.8980281,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,551,552,398,,0,local,1,False,failure,1.19,True,False,
277,1789628480.8992834,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,553,554,554,,0,local,1,False,failure,1.25,True,False,
278,1789628480.9003117,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,555,556,398,,0,local,1,False,failure,1.03,True,False,
279,1789628480.9013648,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,557,558,558,,0,local,1,False,failure,1.05,True,False,
280,1789628480.9024417,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,559,560,398,,0,local,1,False,failure,1.07,True,False,
281,1789628480.9035084,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,561,562,562,,0,local,1,False,failure,1.06,True,False,
282,1789628480.9045863,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,563,564,398,,0,local,1,False,failure,1.08,True,False,
283,1789628480.9057817,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,565,566,566,,0,local,1,False,failure,1.19,True,False,
284,1789628480.9068983,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,567,568,398,,0,local,1,False,failure,1.11,True,False,
285,1789628480.9081235,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,569,570,570,,0,local,1,False,failure,1.22,True,False,
286,1789628480.9092221,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,571,572,398,,0,local,1,False,failure,1.1,True,False,
287,1789628480.9105449,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,573,574,574,,0,local,1,False,failure,1.32,True,False,
288,1789628480.911604,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,575,576,398,,0,local,1,False,failure,1.06,True,False,
289,1789628480.9127276,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,577,578,578,,0,local,1,False,failure,1.12,True,False,
290,1789628480.9138274,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,579,580,398,,0,local,1,False,failure,1.1,True,False,
291,1789628480.9150078,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,581,582,582,,0,local,1,False,failure,1.18,True,False,
292,1789628480.9160676,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,583,584,398,,0,local,1,False,failure,1.06,True,False,
293,1789628480.9172685,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,585,586,586,,0,local,1,False,failure,1.2,True,False,
294,1789628480.9184377,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,587,588,398,,0,local,1,False,failure,1.17,True,False,
295,1789628480.919638,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,589,590,590,,0,local,1,False,failure,1.2,True,False,
296,1789628480.9207463,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,591,592,398,,0,local,1,False,failure,1.11,True,False,
297,1789628480.9219604,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,593,594,594,,0,local,1,False,failure,1.21,True,False,
298,1789628480.923167,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,595,596,398,,0,local,1,False,failure,1.2,True,False,
299,1789628480.9243813,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,597,598,598,,0,local,1,False,failure,1.21,True,False,
300,1789628480.9255464,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,599,600,398,,0,local,1,False,failure,1.16,True,False,
301,1789628480.9269261,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,601,602,602,,0,local,1,False,failure,1.36,True,False,
302,1789628480.9279895,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,603,604,398,,0,local,1,False,failure,1.06,True,False,
303,1789628480.9292574,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,605,606,606,,0,local,1,False,failure,1.26,True,False,
304,1789628480.9304311,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,607,608,398,,0,local,1,False,failure,1.17,True,False,
305,1789628480.931604,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,609,610,610,,0,local,1,False,failure,1.17,True,False,
306,1789628480.9327078,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,611,612,398,,0,local,1,False,failure,1.1,True,False,
307,1789628480.9339213,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,613,614,614,,0,local,1,False,failure,1.21,True,False,
308,1789628480.9350052,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,615,616,398,,0,local,1,False,failure,1.08,True,False,
309,1789628480.9361231,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,617,618,618,,0,local,1,False,failure,1.11,True,False,
310,1789628480.937138,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,619,620,398,,0,local,1,False,failure,1.01,True,False,
311,1789628480.938405,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,621,622,622,,0,local,1,False,failure,1.26,True,False,
312,1789628480.9394453,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,623,624,398,,0,local,1,False,failure,1.04,True,False,
313,1789628480.9405138,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,625,626,626,,0,local,1,False,failure,1.07,True,False,
314,1789628480.9416003,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,627,628,398,,0,local,1,False,failure,1.08,True,False,
315,1789628480.9428592,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,629,630,630,,0,local,1,False,failure,1.26,True,False,
316,1789628480.9439018,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,631,632,398,,0,local,1,False,failure,1.04,True,False,
317,1789628480.9450595,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,633,634,634,,0,local,1,False,failure,1.16,True,False,
318,1789628480.946121,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,635,636,398,,0,local,1,False,failure,1.06,True,False,
319,1789628480.9473217,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,637,638,638,,0,local,1,False,failure,1.2,True,False,
320,1789628480.9484415,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,639,640,398,,0,local,1,False,failure,1.12,True,False,
321,1789628480.9496899,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,641,642,642,,0,local,1,False,failure,1.25,True,False,
322,1789628480.9508343,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,643,644,398,,0,local,1,False,failure,1.14,True,False,
323,1789628480.9519644,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,645,646,646,,0,local,1,False,failure,1.13,True,False,
324,1789628480.9530027,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,647,648,398,,0,local,1,False,failure,1.04,True,False,
325,1789628480.9541695,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,649,650,650,,0,local,1,False,failure,1.16,True,False,
326,1789628480.955187,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,651,652,398,,0,local,1,False,failure,1.01,True,False,
327,1789628480.9563491,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,653,654,654,,0,local,1,False,failure,1.16,True,False,
328,1789628480.9574192,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,655,656,398,,0,local,1,False,failure,1.07,True,False,
329,1789628480.9586186,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,657,658,658,,0,local,1,False,failure,1.2,True,False,
330,1789628480.9598181,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,659,660,398,,0,local,1,False,failure,1.2,True,False,
331,1789628480.9609687,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,661,662,662,,0,local,1,False,failure,1.15,True,False,
332,1789628480.9620755,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,663,664,398,,0,local,1,False,failure,1.1,True,False,
333,1789628480.9633067,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,665,666,666,,0,local,1,False,failure,1.23,True,False,
334,1789628480.9643445,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,667,668,398,,0,local,1,False,failure,1.03,True,False,
335,1789628480.9655113,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,669,670,670,,0,local,1,False,failure,1.16,True,False,
336,1789628480.9666317,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,671,672,398,,0,local,1,False,failure,1.12,True,False,
337,1789628480.9677846,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,673,674,674,,0,local,1,False,failure,1.15,True,False,
338,1789628480.9688642,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,675,676,398,,0,local,1,False,failure,1.08,True,False,
339,1789628480.9701633,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,677,678,678,,0,local,1,False,failure,1.3,True,False,
340,1789628480.9712822,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,679,680,398,,0,local,1,False,failure,1.12,True,False,
341,1789628480.9724517,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,681,682,682,,0,local,1,False,failure,1.17,True,False,
342,1789628480.9735441,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,683,684,398,,0,local,1,False,failure,1.09,True,False,
343,1789628480.974836,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,685,686,686,,0,local,1,False,failure,1.29,True,False,
344,1789628480.9759064,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,687,688,398,,0,local,1,False,failure,1.07,True,False,
345,1789628480.977092,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,689,690,690,,0,local,1,False,failure,1.18,True,False,
346,1789628480.978105,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,691,692,398,,0,local,1,False,failure,1.01,True,False,
347,1789628480.9793196,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,693,694,694,,0,local,1,False,failure,1.21,True,False,
348,1789628480.9804168,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,695,696,398,,0,local,1,False,failure,1.09,True,False,
