timestamp,client_id,operation,phase,requested_version,observed_version,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
1789718945.032809,client_A,WRITE_THEN_READ,normal_codexrun,234,233,local,1,False,normal_codexrun,0.24,True,True,
1789718945.03312,client_A,WRITE_THEN_READ,normal_codexrun,235,234,local,1,False,normal_codexrun,0.31,True,True,
1789718945.033386,client_A,WRITE_THEN_READ,normal_codexrun,236,235,local,1,False,normal_codexrun,0.26,True,True,
1789718945.033642,client_A,WRITE_THEN_READ,normal_codexrun,237,236,local,1,False,normal_codexrun,0.25,True,True,
1789718945.0339699,client_A,WRITE_THEN_READ,normal_codexrun,238,237,local,1,False,normal_codexrun,0.33,True,True,
1789718945.0342789,client_A,WRITE_THEN_READ,normal_codexrun,239,238,local,1,False,normal_codexrun,0.31,True,True,
1789718945.034537,client_A,WRITE_THEN_READ,normal_codexrun,240,239,local,1,False,normal_codexrun,0.26,True,True,
1789718945.034799,client_A,WRITE_THEN_READ,normal_codexrun,241,240,local,1,False,normal_codexrun,0.26,True,True,
1789718945.035063,client_A,WRITE_THEN_READ,normal_codexrun,242,241,local,1,False,normal_codexrun,0.26,True,True,
1789718945.0353239,client_A,WRITE_THEN_READ,normal_codexrun,243,242,local,1,False,normal_codexrun,0.26,True,True,
1789718945.0356321,client_A,WRITE_THEN_READ,normal_codexrun,244,243,local,1,False,normal_codexrun,0.31,True,True,
1789718945.035944,client_A,WRITE_THEN_READ,normal_codexrun,245,244,local,1,False,normal_codexrun,0.31,True,True,
1789718945.0362291,client_A,WRITE_THEN_READ,normal_codexrun,246,245,local,1,False,normal_codexrun,0.28,True,True,
1789718945.036503,client_A,WRITE_THEN_READ,normal_codexrun,247,246,local,1,False,normal_codexrun,0.27,True,True,
1789718945.036767,client_A,WRITE_THEN_READ,normal_codexrun,248,247,local,1,False,normal_codexrun,0.26,True,True,
1789718945.03702,client_A,WRITE_THEN_READ,normal_codexrun,249,248,local,1,False,normal_codexrun,0.25,True,True,
1789718945.037366,client_A,WRITE_THEN_READ,normal_codexrun,250,249,local,1,False,normal_codexrun,0.34,True,True,
1789718945.037696,client_A,WRITE_THEN_READ,normal_codexrun,251,250,local,1,False,normal_codexrun,0.33,True,True,
1789718945.037973,client_A,WRITE_THEN_READ,normal_codexrun,252,251,local,1,False,normal_codexrun,0.28,True,True,
1789718945.038246,client_A,WRITE_THEN_READ,normal_codexrun,253,252,local,1,False,normal_codexrun,0.27,True,True,
1789718945.0384939,client_A,WRITE_THEN_READ,normal_codexrun,254,253,local,1,False,normal_codexrun,0.25,True,True,
1789718945.038759,client_A,WRITE_THEN_READ,normal_codexrun,255,254,local,1,False,normal_codexrun,0.26,True,True,
1789718945.039007,client_A,WRITE_THEN_READ,normal_codexrun,256,255,local,1,False,normal_codexrun,0.25,True,True,
1789718945.039268,client_A,WRITE_THEN_READ,normal_codexrun,257,256,local,1,False,normal_codexrun,0.26,True,True,
1789718945.039552,client_A,WRITE_THEN_READ,normal_codexrun,258,257,local,1,False,normal_codexrun,0.28,True,True,
1789718945.039849,client_A,WRITE_THEN_READ,normal_codexrun,259,258,local,1,False,normal_codexrun,0.3,True,True,
1789718945.040166,client_A,WRITE_THEN_READ,normal_codexrun,260,259,local,1,False,normal_codexrun,0.31,True,True,
1789718945.0405009,client_A,WRITE_THEN_READ,normal_codexrun,261,260,local,1,False,normal_codexrun,0.33,True,True,
1789718945.040771,client_A,WRITE_THEN_READ,normal_codexrun,262,261,local,1,False,normal_codexrun,0.27,True,True,
1789718945.041027,client_A,WRITE_THEN_READ,normal_codexrun,263,262,local,1,False,normal_codexrun,0.25,True,True,
1789718945.0413172,client_A,WRITE_THEN_READ,normal_codexrun,264,263,local,1,False,normal_codexrun,0.29,True,True,
1789718945.041593,client_A,WRITE_THEN_READ,normal_codexrun,265,264,local,1,False,normal_codexrun,0.28,True,True,
1789718945.041884,client_A,WRITE_THEN_READ,normal_codexrun,266,265,local,1,False,normal_codexrun,0.29,True,True,
1789718945.042192,client_A,WRITE_THEN_READ,normal_codexrun,267,266,local,1,False,normal_codexrun,0.31,True,True,
1789718945.042455,client_A,WRITE_THEN_READ,normal_codexrun,268,267,local,1,False,normal_codexrun,0.26,True,True,
1789718945.042735,client_A,WRITE_THEN_READ,normal_codexrun,269,268,local,1,False,normal_codexrun,0.28,True,True,
1789718945.0430431,client_A,WRITE_THEN_READ,normal_codexrun,270,269,local,1,False,normal_codexrun,0.31,True,True,
1789718945.043347,client_A,WRITE_THEN_READ,normal_codexrun,271,270,local,1,False,normal_codexrun,0.3,True,True,
1789718945.043628,client_A,WRITE_THEN_READ,normal_codexrun,272,271,local,1,False,normal_codexrun,0.28,True,True,
1789718945.043981,client_A,WRITE_THEN_READ,normal_codexrun,273,272,local,1,False,normal_codexrun,0.35,True,True,
1789718945.0443032,client_A,WRITE_THEN_READ,normal_codexrun,274,273,local,1,False,normal_codexrun,0.32,True,True,
1789718945.044596,client_A,WRITE_THEN_READ,normal_codexrun,275,274,local,1,False,normal_codexrun,0.29,True,True,
1789718945.044862,client_A,WRITE_THEN_READ,normal_codexrun,276,275,local,1,False,normal_codexrun,0.26,True,True,
1789718945.0451882,client_A,WRITE_THEN_READ,normal_codexrun,277,276,local,1,False,normal_codexrun,0.33,True,True,
1789718945.045473,client_A,WRITE_THEN_READ,normal_codexrun,278,277,local,1,False,normal_codexrun,0.28,True,True,
1789718945.0457458,client_A,WRITE_THEN_READ,normal_codexrun,279,278,local,1,False,normal_codexrun,0.27,True,True,
1789718945.0460649,client_A,WRITE_THEN_READ,normal_codexrun,280,279,local,1,False,normal_codexrun,0.32,True,True,
1789718945.0463219,client_A,WRITE_THEN_READ,normal_codexrun,281,280,local,1,False,normal_codexrun,0.26,True,True,
1789718945.046589,client_A,WRITE_THEN_READ,normal_codexrun,282,281,local,1,False,normal_codexrun,0.27,True,True,
1789718945.046842,client_A,WRITE_THEN_READ,normal_codexrun,283,282,local,1,False,normal_codexrun,0.25,True,True,
1789718945.047104,client_A,WRITE_THEN_READ,normal_codexrun,284,283,local,1,False,normal_codexrun,0.26,True,True,
1789718945.047373,client_A,WRITE_THEN_READ,normal_codexrun,285,284,local,1,False,normal_codexrun,0.27,True,True,
1789718945.0476952,client_A,WRITE_THEN_READ,normal_codexrun,286,285,local,1,False,normal_codexrun,0.32,True,True,
1789718945.0480168,client_A,WRITE_THEN_READ,normal_codexrun,287,286,local,1,False,normal_codexrun,0.32,True,True,
1789718945.048304,client_A,WRITE_THEN_READ,normal_codexrun,288,287,local,1,False,normal_codexrun,0.29,True,True,
1789718945.048621,client_A,WRITE_THEN_READ,normal_codexrun,289,288,local,1,False,normal_codexrun,0.31,True,True,
1789718945.048911,client_A,WRITE_THEN_READ,normal_codexrun,290,289,local,1,False,normal_codexrun,0.29,True,True,
1789718945.049182,client_A,WRITE_THEN_READ,normal_codexrun,291,290,local,1,False,normal_codexrun,0.27,True,True,
1789718945.049503,client_A,WRITE_THEN_READ,normal_codexrun,292,291,local,1,False,normal_codexrun,0.32,True,True,
1789718945.0498219,client_A,WRITE_THEN_READ,normal_codexrun,293,292,local,1,False,normal_codexrun,0.32,True,True,
1789718945.050133,client_A,WRITE_THEN_READ,normal_codexrun,294,293,local,1,False,normal_codexrun,0.31,True,True,
1789718945.050457,client_A,WRITE_THEN_READ,normal_codexrun,295,294,local,1,False,normal_codexrun,0.32,True,True,
1789718945.0507479,client_A,WRITE_THEN_READ,normal_codexrun,296,295,local,1,False,normal_codexrun,0.29,True,True,
1789718945.051033,client_A,WRITE_THEN_READ,normal_codexrun,297,296,local,1,False,normal_codexrun,0.28,True,True,
1789718945.051349,client_A,WRITE_THEN_READ,normal_codexrun,298,297,local,1,False,normal_codexrun,0.31,True,True,
1789718945.051649,client_A,WRITE_THEN_READ,normal_codexrun,299,298,local,1,False,normal_codexrun,0.3,True,True,
1789718945.051983,client_A,WRITE_THEN_READ,normal_codexrun,300,299,local,1,False,normal_codexrun,0.33,True,True,
1789718945.052277,client_A,WRITE_THEN_READ,normal_codexrun,301,300,local,1,False,normal_codexrun,0.29,True,True,
1789718945.052665,client_A,WRITE_THEN_READ,normal_codexrun,302,302,local,1,False,normal_codexrun,0.39,True,False,
1789718945.0529768,client_A,WRITE_THEN_READ,normal_codexrun,303,302,local,1,False,normal_codexrun,0.31,True,True,
1789718945.053312,client_A,WRITE_THEN_READ,normal_codexrun,304,303,local,1,False,normal_codexrun,0.33,True,True,
1789718945.053649,client_A,WRITE_THEN_READ,normal_codexrun,305,304,local,1,False,normal_codexrun,0.33,True,True,
1789718945.0539541,client_A,WRITE_THEN_READ,normal_codexrun,306,305,local,1,False,normal_codexrun,0.3,True,True,
1789718945.054246,client_A,WRITE_THEN_READ,normal_codexrun,307,306,local,1,False,normal_codexrun,0.29,True,True,
1789718945.054549,client_A,WRITE_THEN_READ,normal_codexrun,308,307,local,1,False,normal_codexrun,0.3,True,True,
1789718945.054819,client_A,WRITE_THEN_READ,normal_codexrun,309,308,local,1,False,normal_codexrun,0.27,True,True,
1789718945.0551019,client_A,WRITE_THEN_READ,normal_codexrun,310,309,local,1,False,normal_codexrun,0.28,True,True,
1789718945.055393,client_A,WRITE_THEN_READ,normal_codexrun,311,310,local,1,False,normal_codexrun,0.29,True,True,
1789718945.055639,client_A,WRITE_THEN_READ,normal_codexrun,312,311,local,1,False,normal_codexrun,0.25,True,True,
1789718945.055891,client_A,WRITE_THEN_READ,normal_codexrun,313,312,local,1,False,normal_codexrun,0.25,True,True,
1789718945.05619,client_A,WRITE_THEN_READ,normal_codexrun,314,313,local,1,False,normal_codexrun,0.3,True,True,
1789718945.056468,client_A,WRITE_THEN_READ,normal_codexrun,315,314,local,1,False,normal_codexrun,0.28,True,True,
1789718945.0567338,client_A,WRITE_THEN_READ,normal_codexrun,316,315,local,1,False,normal_codexrun,0.26,True,True,
1789718945.057027,client_A,WRITE_THEN_READ,normal_codexrun,317,316,local,1,False,normal_codexrun,0.29,True,True,
1789718945.057337,client_A,WRITE_THEN_READ,normal_codexrun,318,317,local,1,False,normal_codexrun,0.31,True,True,
1789718945.0575979,client_A,WRITE_THEN_READ,normal_codexrun,319,318,local,1,False,normal_codexrun,0.26,True,True,
1789718945.057864,client_A,WRITE_THEN_READ,normal_codexrun,320,319,local,1,False,normal_codexrun,0.26,True,True,
1789718945.058156,client_A,WRITE_THEN_READ,normal_codexrun,321,320,local,1,False,normal_codexrun,0.29,True,True,
1789718945.058422,client_A,WRITE_THEN_READ,normal_codexrun,322,321,local,1,False,normal_codexrun,0.26,True,True,
1789718945.058698,client_A,WRITE_THEN_READ,normal_codexrun,323,322,local,1,False,normal_codexrun,0.28,True,True,
1789718945.058968,client_A,WRITE_THEN_READ,normal_codexrun,324,323,local,1,False,normal_codexrun,0.27,True,True,
1789718945.0592508,client_A,WRITE_THEN_READ,normal_codexrun,325,324,local,1,False,normal_codexrun,0.28,True,True,
1789718945.05951,client_A,WRITE_THEN_READ,normal_codexrun,326,325,local,1,False,normal_codexrun,0.26,True,True,
1789718945.0597801,client_A,WRITE_THEN_READ,normal_codexrun,327,326,local,1,False,normal_codexrun,0.27,True,True,
1789718945.0600462,client_A,WRITE_THEN_READ,normal_codexrun,328,327,local,1,False,normal_codexrun,0.27,True,True,
1789718945.060332,client_A,WRITE_THEN_READ,normal_codexrun,329,328,local,1,False,normal_codexrun,0.28,True,True,
1789718945.060596,client_A,WRITE_THEN_READ,normal_codexrun,330,329,local,1,False,normal_codexrun,0.26,True,True,
1789718945.060929,client_A,WRITE_THEN_READ,normal_codexrun,331,330,local,1,False,normal_codexrun,0.33,True,True,
1789718945.0612512,client_A,WRITE_THEN_READ,normal_codexrun,332,331,local,1,False,normal_codexrun,0.32,True,True,
1789718945.0615098,client_A,WRITE_THEN_READ,normal_codexrun,333,332,local,1,False,normal_codexrun,0.26,True,True,
1789718945.061769,client_A,WRITE_THEN_READ,normal_codexrun,334,333,local,1,False,normal_codexrun,0.26,True,True,
1789718945.062012,client_A,WRITE_THEN_READ,normal_codexrun,335,334,local,1,False,normal_codexrun,0.24,True,True,
1789718945.0623412,client_A,WRITE_THEN_READ,normal_codexrun,336,335,local,1,False,normal_codexrun,0.33,True,True,
1789718945.062643,client_A,WRITE_THEN_READ,normal_codexrun,337,336,local,1,False,normal_codexrun,0.3,True,True,
1789718945.062947,client_A,WRITE_THEN_READ,normal_codexrun,338,337,local,1,False,normal_codexrun,0.3,True,True,
1789718945.06322,client_A,WRITE_THEN_READ,normal_codexrun,339,338,local,1,False,normal_codexrun,0.27,True,True,
1789718945.063474,client_A,WRITE_THEN_READ,normal_codexrun,340,339,local,1,False,normal_codexrun,0.25,True,True,
1789718945.063742,client_A,WRITE_THEN_READ,normal_codexrun,341,340,local,1,False,normal_codexrun,0.27,True,True,
1789718945.064002,client_A,WRITE_THEN_READ,normal_codexrun,342,341,local,1,False,normal_codexrun,0.26,True,True,
1789718945.064255,client_A,WRITE_THEN_READ,normal_codexrun,343,342,local,1,False,normal_codexrun,0.25,True,True,
1789718945.064557,client_A,WRITE_THEN_READ,normal_codexrun,344,343,local,1,False,normal_codexrun,0.3,True,True,
1789718945.0648708,client_A,WRITE_THEN_READ,normal_codexrun,345,344,local,1,False,normal_codexrun,0.31,True,True,
1789718945.065192,client_A,WRITE_THEN_READ,normal_codexrun,346,345,local,1,False,normal_codexrun,0.32,True,True,
1789718945.0654562,client_A,WRITE_THEN_READ,normal_codexrun,347,346,local,1,False,normal_codexrun,0.26,True,True,
1789718945.0657332,client_A,WRITE_THEN_READ,normal_codexrun,348,347,local,1,False,normal_codexrun,0.28,True,True,
1789718945.065993,client_A,WRITE_THEN_READ,normal_codexrun,349,348,local,1,False,normal_codexrun,0.26,True,True,
1789718945.066236,client_A,WRITE_THEN_READ,normal_codexrun,350,349,local,1,False,normal_codexrun,0.24,True,True,
1789718945.066475,client_A,WRITE_THEN_READ,normal_codexrun,351,350,local,1,False,normal_codexrun,0.24,True,True,
1789718945.066731,client_A,WRITE_THEN_READ,normal_codexrun,352,351,local,1,False,normal_codexrun,0.26,True,True,
1789718945.069194,client_A,WRITE_THEN_READ,normal_codexrun,353,352,local,1,False,normal_codexrun,2.46,True,True,
1789718945.0694652,client_A,WRITE_THEN_READ,normal_codexrun,354,353,local,1,False,normal_codexrun,0.27,True,True,
1789718945.069742,client_A,WRITE_THEN_READ,normal_codexrun,355,354,local,1,False,normal_codexrun,0.28,True,True,
1789718945.069986,client_A,WRITE_THEN_READ,normal_codexrun,356,355,local,1,False,normal_codexrun,0.24,True,True,
1789718945.070287,client_A,WRITE_THEN_READ,normal_codexrun,357,356,local,1,False,normal_codexrun,0.3,True,True,
1789718945.07057,client_A,WRITE_THEN_READ,normal_codexrun,358,357,local,1,False,normal_codexrun,0.28,True,True,
1789718945.070822,client_A,WRITE_THEN_READ,normal_codexrun,359,358,local,1,False,normal_codexrun,0.25,True,True,
1789718945.07108,client_A,WRITE_THEN_READ,normal_codexrun,360,359,local,1,False,normal_codexrun,0.26,True,True,
1789718945.071362,client_A,WRITE_THEN_READ,normal_codexrun,361,360,local,1,False,normal_codexrun,0.28,True,True,
1789718945.071639,client_A,WRITE_THEN_READ,normal_codexrun,362,361,local,1,False,normal_codexrun,0.28,True,True,
1789718945.0718982,client_A,WRITE_THEN_READ,normal_codexrun,363,362,local,1,False,normal_codexrun,0.26,True,True,
1789718945.072178,client_A,WRITE_THEN_READ,normal_codexrun,364,363,local,1,False,normal_codexrun,0.28,True,True,
1789718945.072434,client_A,WRITE_THEN_READ,normal_codexrun,365,364,local,1,False,normal_codexrun,0.25,True,True,
1789718945.07268,client_A,WRITE_THEN_READ,normal_codexrun,366,365,local,1,False,normal_codexrun,0.25,True,True,
1789718945.073062,client_A,WRITE_THEN_READ,normal_codexrun,367,366,local,1,False,normal_codexrun,0.38,True,True,
1789718945.0734122,client_A,WRITE_THEN_READ,normal_codexrun,368,367,local,1,False,normal_codexrun,0.35,True,True,
1789718945.073688,client_A,WRITE_THEN_READ,normal_codexrun,369,368,local,1,False,normal_codexrun,0.27,True,True,
1789718945.0739698,client_A,WRITE_THEN_READ,normal_codexrun,370,369,local,1,False,normal_codexrun,0.28,True,True,
1789718945.074275,client_A,WRITE_THEN_READ,normal_codexrun,371,370,local,1,False,normal_codexrun,0.3,True,True,
1789718945.0745559,client_A,WRITE_THEN_READ,normal_codexrun,372,371,local,1,False,normal_codexrun,0.28,True,True,
1789718945.074857,client_A,WRITE_THEN_READ,normal_codexrun,373,372,local,1,False,normal_codexrun,0.3,True,True,
1789718945.0751019,client_A,WRITE_THEN_READ,normal_codexrun,374,373,local,1,False,normal_codexrun,0.24,True,True,
1789718945.075389,client_A,WRITE_THEN_READ,normal_codexrun,375,374,local,1,False,normal_codexrun,0.29,True,True,
1789718945.075687,client_A,WRITE_THEN_READ,normal_codexrun,376,375,local,1,False,normal_codexrun,0.3,True,True,
1789718945.075958,client_A,WRITE_THEN_READ,normal_codexrun,377,376,local,1,False,normal_codexrun,0.27,True,True,
1789718945.076205,client_A,WRITE_THEN_READ,normal_codexrun,378,377,local,1,False,normal_codexrun,0.25,True,True,
1789718945.0764601,client_A,WRITE_THEN_READ,normal_codexrun,379,378,local,1,False,normal_codexrun,0.25,True,True,
1789718945.076737,client_A,WRITE_THEN_READ,normal_codexrun,380,379,local,1,False,normal_codexrun,0.28,True,True,
1789718945.077062,client_A,WRITE_THEN_READ,normal_codexrun,381,380,local,1,False,normal_codexrun,0.32,True,True,
1789718945.077343,client_A,WRITE_THEN_READ,normal_codexrun,382,380,local,1,False,normal_codexrun,0.28,True,True,
1789718945.077695,client_A,WRITE_THEN_READ,normal_codexrun,383,382,local,1,False,normal_codexrun,0.35,True,True,
1789718945.077984,client_A,WRITE_THEN_READ,normal_codexrun,384,383,local,1,False,normal_codexrun,0.29,True,True,
1789718945.078252,client_A,WRITE_THEN_READ,normal_codexrun,385,384,local,1,False,normal_codexrun,0.27,True,True,
1789718945.078528,client_A,WRITE_THEN_READ,normal_codexrun,386,385,local,1,False,normal_codexrun,0.27,True,True,
1789718945.078848,client_A,WRITE_THEN_READ,normal_codexrun,387,386,local,1,False,normal_codexrun,0.32,True,True,
1789718945.079114,client_A,WRITE_THEN_READ,normal_codexrun,388,387,local,1,False,normal_codexrun,0.26,True,True,
1789718945.079369,client_A,WRITE_THEN_READ,normal_codexrun,389,388,local,1,False,normal_codexrun,0.25,True,True,
1789718945.079627,client_A,WRITE_THEN_READ,normal_codexrun,390,389,local,1,False,normal_codexrun,0.26,True,True,
1789718945.0798662,client_A,WRITE_THEN_READ,normal_codexrun,391,390,local,1,False,normal_codexrun,0.24,True,True,
1789718945.08019,client_A,WRITE_THEN_READ,normal_codexrun,392,391,local,1,False,normal_codexrun,0.32,True,True,
1789718945.0804632,client_A,WRITE_THEN_READ,normal_codexrun,393,392,local,1,False,normal_codexrun,0.27,True,True,
1789718945.0807512,client_A,WRITE_THEN_READ,normal_codexrun,394,393,local,1,False,normal_codexrun,0.29,True,True,
1789718945.081117,client_A,WRITE_THEN_READ,normal_codexrun,395,394,local,1,False,normal_codexrun,0.36,True,True,
1789718945.081462,client_A,WRITE_THEN_READ,normal_codexrun,396,395,local,1,False,normal_codexrun,0.34,True,True,
1789718945.081762,client_A,WRITE_THEN_READ,normal_codexrun,397,396,local,1,False,normal_codexrun,0.3,True,True,
1789718945.082127,client_A,WRITE_THEN_READ,normal_codexrun,398,397,local,1,False,normal_codexrun,0.36,True,True,
1789718945.082426,client_A,WRITE_THEN_READ,normal_codexrun,399,398,local,1,False,normal_codexrun,0.3,True,True,
1789718945.082747,client_A,WRITE_THEN_READ,normal_codexrun,400,399,local,1,False,normal_codexrun,0.32,True,True,
1789718945.083074,client_A,WRITE_THEN_READ,normal_codexrun,401,400,local,1,False,normal_codexrun,0.32,True,True,
1789718945.0834408,client_A,WRITE_THEN_READ,normal_codexrun,402,401,local,1,False,normal_codexrun,0.36,True,True,
1789718945.0837948,client_A,WRITE_THEN_READ,normal_codexrun,403,402,local,1,False,normal_codexrun,0.35,True,True,
1789718945.084075,client_A,WRITE_THEN_READ,normal_codexrun,404,403,local,1,False,normal_codexrun,0.28,True,True,
1789718945.084349,client_A,WRITE_THEN_READ,normal_codexrun,405,404,local,1,False,normal_codexrun,0.27,True,True,
1789718945.08463,client_A,WRITE_THEN_READ,normal_codexrun,406,405,local,1,False,normal_codexrun,0.28,True,True,
1789718945.084927,client_A,WRITE_THEN_READ,normal_codexrun,407,406,local,1,False,normal_codexrun,0.3,True,True,
1789718945.085258,client_A,WRITE_THEN_READ,normal_codexrun,408,407,local,1,False,normal_codexrun,0.32,True,True,
1789718945.0855548,client_A,WRITE_THEN_READ,normal_codexrun,409,408,local,1,False,normal_codexrun,0.29,True,True,
1789718945.085823,client_A,WRITE_THEN_READ,normal_codexrun,410,409,local,1,False,normal_codexrun,0.27,True,True,
1789718945.086074,client_A,WRITE_THEN_READ,normal_codexrun,411,410,local,1,False,normal_codexrun,0.25,True,True,
1789718945.0863512,client_A,WRITE_THEN_READ,normal_codexrun,412,411,local,1,False,normal_codexrun,0.27,True,True,
1789718945.0866501,client_A,WRITE_THEN_READ,normal_codexrun,413,412,local,1,False,normal_codexrun,0.3,True,True,
1789718945.086912,client_A,WRITE_THEN_READ,normal_codexrun,414,413,local,1,False,normal_codexrun,0.26,True,True,
1789718945.0872371,client_A,WRITE_THEN_READ,normal_codexrun,415,414,local,1,False,normal_codexrun,0.32,True,True,
1789718945.0875762,client_A,WRITE_THEN_READ,normal_codexrun,416,415,local,1,False,normal_codexrun,0.34,True,True,
1789718945.087934,client_A,WRITE_THEN_READ,normal_codexrun,417,416,local,1,False,normal_codexrun,0.36,True,True,
1789718945.088253,client_A,WRITE_THEN_READ,normal_codexrun,418,417,local,1,False,normal_codexrun,0.32,True,True,
1789718945.08856,client_A,WRITE_THEN_READ,normal_codexrun,419,418,local,1,False,normal_codexrun,0.31,True,True,
1789718945.088843,client_A,WRITE_THEN_READ,normal_codexrun,420,419,local,1,False,normal_codexrun,0.28,True,True,
1789718945.089192,client_A,WRITE_THEN_READ,normal_codexrun,421,420,local,1,False,normal_codexrun,0.35,True,True,
1789718945.089474,client_A,WRITE_THEN_READ,normal_codexrun,422,421,local,1,False,normal_codexrun,0.28,True,True,
1789718945.089729,client_A,WRITE_THEN_READ,normal_codexrun,423,422,local,1,False,normal_codexrun,0.25,True,True,
1789718945.090026,client_A,WRITE_THEN_READ,normal_codexrun,424,423,local,1,False,normal_codexrun,0.3,True,True,
1789718945.090317,client_A,WRITE_THEN_READ,normal_codexrun,425,424,local,1,False,normal_codexrun,0.29,True,True,
1789718945.0905988,client_A,WRITE_THEN_READ,normal_codexrun,426,425,local,1,False,normal_codexrun,0.28,True,True,
1789718945.090849,client_A,WRITE_THEN_READ,normal_codexrun,427,426,local,1,False,normal_codexrun,0.25,True,True,
1789718945.091166,client_A,WRITE_THEN_READ,normal_codexrun,428,427,local,1,False,normal_codexrun,0.32,True,True,
1789718945.091462,client_A,WRITE_THEN_READ,normal_codexrun,429,428,local,1,False,normal_codexrun,0.29,True,True,
1789718945.091725,client_A,WRITE_THEN_READ,normal_codexrun,430,429,local,1,False,normal_codexrun,0.26,True,True,
1789718945.091989,client_A,WRITE_THEN_READ,normal_codexrun,431,430,local,1,False,normal_codexrun,0.26,True,True,
1789718945.0922618,client_A,WRITE_THEN_READ,normal_codexrun,432,431,local,1,False,normal_codexrun,0.27,True,True,
1789718945.0925188,client_A,WRITE_THEN_READ,normal_codexrun,433,432,local,1,False,normal_codexrun,0.26,True,True,
1789718945.09278,client_A,WRITE_THEN_READ,normal_codexrun,434,433,local,1,False,normal_codexrun,0.26,True,True,
1789718945.093073,client_A,WRITE_THEN_READ,normal_codexrun,435,434,local,1,False,normal_codexrun,0.29,True,True,
1789718945.093342,client_A,WRITE_THEN_READ,normal_codexrun,436,435,local,1,False,normal_codexrun,0.27,True,True,
1789718945.093611,client_A,WRITE_THEN_READ,normal_codexrun,437,436,local,1,False,normal_codexrun,0.27,True,True,
1789718945.0938618,client_A,WRITE_THEN_READ,normal_codexrun,438,437,local,1,False,normal_codexrun,0.25,True,True,
1789718945.094112,client_A,WRITE_THEN_READ,normal_codexrun,439,438,local,1,False,normal_codexrun,0.25,True,True,
1789718945.094399,client_A,WRITE_THEN_READ,normal_codexrun,440,439,local,1,False,normal_codexrun,0.29,True,True,
1789718945.094707,client_A,WRITE_THEN_READ,normal_codexrun,441,440,local,1,False,normal_codexrun,0.31,True,True,
1789718945.094975,client_A,WRITE_THEN_READ,normal_codexrun,442,441,local,1,False,normal_codexrun,0.27,True,True,
1789718945.095277,client_A,WRITE_THEN_READ,normal_codexrun,443,442,local,1,False,normal_codexrun,0.3,True,True,
1789718945.095604,client_A,WRITE_THEN_READ,normal_codexrun,444,443,local,1,False,normal_codexrun,0.32,True,True,
1789718945.095884,client_A,WRITE_THEN_READ,normal_codexrun,445,444,local,1,False,normal_codexrun,0.28,True,True,
1789718945.096195,client_A,WRITE_THEN_READ,normal_codexrun,446,445,local,1,False,normal_codexrun,0.31,True,True,
1789718945.096499,client_A,WRITE_THEN_READ,normal_codexrun,447,446,local,1,False,normal_codexrun,0.3,True,True,
1789718945.096767,client_A,WRITE_THEN_READ,normal_codexrun,448,447,local,1,False,normal_codexrun,0.27,True,True,
1789718945.097124,client_A,WRITE_THEN_READ,normal_codexrun,449,448,local,1,False,normal_codexrun,0.35,True,True,
1789718945.09744,client_A,WRITE_THEN_READ,normal_codexrun,450,449,local,1,False,normal_codexrun,0.31,True,True,
1789718945.097694,client_A,WRITE_THEN_READ,normal_codexrun,451,450,local,1,False,normal_codexrun,0.25,True,True,
1789718945.097968,client_A,WRITE_THEN_READ,normal_codexrun,452,451,local,1,False,normal_codexrun,0.27,True,True,
1789718945.098231,client_A,WRITE_THEN_READ,normal_codexrun,453,452,local,1,False,normal_codexrun,0.26,True,True,
1789718945.098476,client_A,WRITE_THEN_READ,normal_codexrun,454,453,local,1,False,normal_codexrun,0.24,True,True,
1789718945.098767,client_A,WRITE_THEN_READ,normal_codexrun,455,454,local,1,False,normal_codexrun,0.29,True,True,
1789718945.099082,client_A,WRITE_THEN_READ,normal_codexrun,456,455,local,1,False,normal_codexrun,0.31,True,True,
1789718945.099381,client_A,WRITE_THEN_READ,normal_codexrun,457,456,local,1,False,normal_codexrun,0.3,True,True,
1789718945.099676,client_A,WRITE_THEN_READ,normal_codexrun,458,457,local,1,False,normal_codexrun,0.29,True,True,
1789718945.099967,client_A,WRITE_THEN_READ,normal_codexrun,459,458,local,1,False,normal_codexrun,0.29,True,True,
1789718945.100276,client_A,WRITE_THEN_READ,normal_codexrun,460,459,local,1,False,normal_codexrun,0.31,True,True,
1789718945.10053,client_A,WRITE_THEN_READ,normal_codexrun,461,460,local,1,False,normal_codexrun,0.25,True,True,
1789718945.1008158,client_A,WRITE_THEN_READ,normal_codexrun,462,461,local,1,False,normal_codexrun,0.28,True,True,
1789718945.10114,client_A,WRITE_THEN_READ,normal_codexrun,463,462,local,1,False,normal_codexrun,0.32,True,True,
1789718945.10142,client_A,WRITE_THEN_READ,normal_codexrun,464,463,local,1,False,normal_codexrun,0.28,True,True,
1789718945.1017358,client_A,WRITE_THEN_READ,normal_codexrun,465,464,local,1,False,normal_codexrun,0.31,True,True,
1789718945.10204,client_A,WRITE_THEN_READ,normal_codexrun,466,465,local,1,False,normal_codexrun,0.3,True,True,
1789718945.102331,client_A,WRITE_THEN_READ,normal_codexrun,467,466,local,1,False,normal_codexrun,0.29,True,True,
1789718945.102585,client_A,WRITE_THEN_READ,normal_codexrun,468,467,local,1,False,normal_codexrun,0.25,True,True,
