timestamp,iteration,client_id,operation,target,phase,first_seq,second_seq,max_visible_seq,missing_before_max,missing_count,read_concern,write_concern,causal_session,scenario,scenario_event,target_node,event_time,latency_ms,success,violation,error
1789631942.2175126,169,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,337,338,338,,0,majority,majority,True,partition,,,,2.06,True,False,
1789631942.219551,170,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,339,340,340,,0,majority,majority,True,partition,,,,2.04,True,False,
1789631942.2217116,171,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,341,342,342,,0,majority,majority,True,partition,,,,2.16,True,False,
1789631942.223568,172,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,343,344,344,,0,majority,majority,True,partition,,,,1.85,True,False,
1789631942.2259572,173,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,345,346,346,,0,majority,majority,True,partition,,,,2.39,True,False,
1789631942.228245,174,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,347,348,348,,0,majority,majority,True,partition,,,,2.28,True,False,
1789631942.2310107,175,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,349,350,350,,0,majority,majority,True,partition,,,,2.76,True,False,
1789631942.2330317,176,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,351,352,351,,0,majority,majority,True,partition,,,,2.02,True,False,
1789631942.2352207,177,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,353,354,354,,0,majority,majority,True,partition,,,,2.19,True,False,
1789631942.2372994,178,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,355,356,355,,0,majority,majority,True,partition,,,,2.08,True,False,
1789631942.2396655,179,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,357,358,358,,0,majority,majority,True,partition,,,,2.36,True,False,
1789631942.2420633,180,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,359,360,360,,0,majority,majority,True,partition,,,,2.39,True,False,
1789631942.2439992,181,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,361,362,362,,0,majority,majority,True,partition,,,,1.93,True,False,
1789631942.2462978,182,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,363,364,364,,0,majority,majority,True,partition,,,,2.3,True,False,
1789631942.2498841,183,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,365,366,366,,0,majority,majority,True,partition,,,,3.58,True,False,
1789631942.2519126,184,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,367,368,368,,0,majority,majority,True,partition,,,,2.02,True,False,
1789631942.253999,185,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,369,370,370,,0,majority,majority,True,partition,,,,2.08,True,False,
1789631942.2567744,186,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,371,372,372,,0,majority,majority,True,partition,,,,2.77,True,False,
1789631942.2593882,187,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,373,374,374,,0,majority,majority,True,partition,,,,2.61,True,False,
1789631942.2618027,188,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,375,376,376,,0,majority,majority,True,partition,,,,2.41,True,False,
1789631942.2643292,189,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,377,378,378,,0,majority,majority,True,partition,,,,2.52,True,False,
1789631942.266314,190,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,379,380,380,,0,majority,majority,True,partition,,,,1.98,True,False,
1789631942.2685692,191,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,381,382,382,,0,majority,majority,True,partition,,,,2.25,True,False,
1789631942.2706885,192,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,383,384,384,,0,majority,majority,True,partition,,,,2.12,True,False,
1789631942.2731645,193,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,385,386,386,,0,majority,majority,True,partition,,,,2.47,True,False,
1789631942.2752216,194,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,387,388,388,,0,majority,majority,True,partition,,,,2.05,True,False,
1789631942.2774198,195,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,389,390,390,,0,majority,majority,True,partition,,,,2.19,True,False,
1789631942.2797365,196,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,391,392,392,,0,majority,majority,True,partition,,,,2.31,True,False,
1789631942.2817745,197,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,393,394,394,,0,majority,majority,True,partition,,,,2.03,True,False,
1789631942.2842906,198,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,normal,395,396,396,,0,majority,majority,True,partition,,,,2.51,True,False,
1789631942.2870123,199,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,normal,397,398,398,,0,majority,majority,True,partition,,,,2.72,True,False,
1789631953.6368008,200,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,399,400,400,,0,majority,majority,True,partition,primary_network_disconnect,mongo3,1789631942.8356786,13.74,True,False,
1789631953.6399565,201,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,401,402,402,,0,majority,majority,True,partition,,,,3.15,True,False,
1789631953.6428578,202,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,403,404,404,,0,majority,majority,True,partition,,,,2.9,True,False,
1789631953.645184,203,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,405,406,406,,0,majority,majority,True,partition,,,,2.32,True,False,
1789631953.6476278,204,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,407,408,408,,0,majority,majority,True,partition,,,,2.44,True,False,
1789631953.6510384,205,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,409,410,410,,0,majority,majority,True,partition,,,,3.41,True,False,
1789631953.6533816,206,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,411,412,412,,0,majority,majority,True,partition,,,,2.34,True,False,
1789631953.655744,207,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,413,414,414,,0,majority,majority,True,partition,,,,2.36,True,False,
1789631953.658113,208,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,415,416,416,,0,majority,majority,True,partition,,,,2.37,True,False,
1789631953.6609075,209,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,417,418,418,,0,majority,majority,True,partition,,,,2.79,True,False,
1789631953.6631792,210,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,419,420,420,,0,majority,majority,True,partition,,,,2.27,True,False,
1789631953.6654506,211,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,421,422,422,,0,majority,majority,True,partition,,,,2.27,True,False,
1789631953.6681068,212,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,423,424,424,,0,majority,majority,True,partition,,,,2.65,True,False,
1789631953.6712656,213,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,425,426,426,,0,majority,majority,True,partition,,,,3.15,True,False,
1789631953.6731353,214,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,427,428,428,,0,majority,majority,True,partition,,,,1.87,True,False,
1789631953.675623,215,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,429,430,430,,0,majority,majority,True,partition,,,,2.48,True,False,
1789631953.677894,216,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,431,432,432,,0,majority,majority,True,partition,,,,2.27,True,False,
1789631953.6804614,217,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,433,434,434,,0,majority,majority,True,partition,,,,2.56,True,False,
1789631953.6829643,218,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,435,436,436,,0,majority,majority,True,partition,,,,2.5,True,False,
1789631953.6851056,219,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,437,438,438,,0,majority,majority,True,partition,,,,2.14,True,False,
1789631953.6872988,220,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,439,440,440,,0,majority,majority,True,partition,,,,2.19,True,False,
1789631953.6903844,221,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,441,442,442,,0,majority,majority,True,partition,,,,3.08,True,False,
1789631953.6925075,222,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,443,444,444,,0,majority,majority,True,partition,,,,2.12,True,False,
1789631953.6948338,223,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,445,446,446,,0,majority,majority,True,partition,,,,2.32,True,False,
1789631953.6970966,224,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,447,448,448,,0,majority,majority,True,partition,,,,2.26,True,False,
1789631953.6998756,225,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,449,450,450,,0,majority,majority,True,partition,,,,2.78,True,False,
1789631953.702309,226,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,451,452,452,,0,majority,majority,True,partition,,,,2.43,True,False,
1789631953.704583,227,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,453,454,454,,0,majority,majority,True,partition,,,,2.27,True,False,
1789631953.7071753,228,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,455,456,456,,0,majority,majority,True,partition,,,,2.59,True,False,
1789631953.7097268,229,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,457,458,458,,0,majority,majority,True,partition,,,,2.55,True,False,
1789631953.7117512,230,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,459,460,460,,0,majority,majority,True,partition,,,,2.02,True,False,
1789631953.714346,231,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,461,462,462,,0,majority,majority,True,partition,,,,2.59,True,False,
1789631953.7165554,232,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,463,464,464,,0,majority,majority,True,partition,,,,2.21,True,False,
1789631953.7191608,233,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,465,466,466,,0,majority,majority,True,partition,,,,2.6,True,False,
1789631953.7214746,234,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,467,468,468,,0,majority,majority,True,partition,,,,2.31,True,False,
1789631953.7237527,235,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,469,470,470,,0,majority,majority,True,partition,,,,2.27,True,False,
1789631953.726109,236,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,471,472,472,,0,majority,majority,True,partition,,,,2.35,True,False,
1789631953.728579,237,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,473,474,474,,0,majority,majority,True,partition,,,,2.47,True,False,
1789631953.7307243,238,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,475,476,476,,0,majority,majority,True,partition,,,,2.14,True,False,
1789631953.732943,239,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,477,478,478,,0,majority,majority,True,partition,,,,2.22,True,False,
1789631953.73546,240,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,479,480,480,,0,majority,majority,True,partition,,,,2.51,True,False,
1789631953.7385378,241,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,481,482,482,,0,majority,majority,True,partition,,,,3.07,True,False,
1789631953.7405403,242,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,483,484,484,,0,majority,majority,True,partition,,,,2.0,True,False,
1789631953.7427168,243,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,485,486,486,,0,majority,majority,True,partition,,,,2.17,True,False,
1789631953.7452915,244,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,487,488,488,,0,majority,majority,True,partition,,,,2.57,True,False,
1789631953.747952,245,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,489,490,490,,0,majority,majority,True,partition,,,,2.66,True,False,
1789631953.7501552,246,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,491,492,492,,0,majority,majority,True,partition,,,,2.2,True,False,
1789631953.752421,247,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,493,494,494,,0,majority,majority,True,partition,,,,2.26,True,False,
1789631953.754588,248,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,495,496,496,,0,majority,majority,True,partition,,,,2.16,True,False,
1789631953.7572353,249,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,497,498,498,,0,majority,majority,True,partition,,,,2.64,True,False,
1789631953.7596626,250,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,499,500,500,,0,majority,majority,True,partition,,,,2.42,True,False,
1789631953.7616742,251,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,501,502,502,,0,majority,majority,True,partition,,,,2.01,True,False,
1789631953.7639744,252,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,503,504,504,,0,majority,majority,True,partition,,,,2.3,True,False,
1789631953.7669067,253,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,505,506,506,,0,majority,majority,True,partition,,,,2.93,True,False,
1789631953.7690053,254,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,507,508,508,,0,majority,majority,True,partition,,,,2.1,True,False,
1789631953.7711978,255,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,509,510,510,,0,majority,majority,True,partition,,,,2.19,True,False,
1789631953.7732325,256,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,511,512,512,,0,majority,majority,True,partition,,,,2.03,True,False,
1789631953.7758498,257,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,513,514,514,,0,majority,majority,True,partition,,,,2.61,True,False,
1789631953.7780027,258,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,515,516,516,,0,majority,majority,True,partition,,,,2.15,True,False,
1789631953.7799304,259,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,517,518,518,,0,majority,majority,True,partition,,,,1.92,True,False,
1789631953.7826228,260,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,519,520,520,,0,majority,majority,True,partition,,,,2.69,True,False,
1789631953.7862837,261,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,521,522,522,,0,majority,majority,True,partition,,,,3.66,True,False,
1789631953.7884073,262,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,523,524,524,,0,majority,majority,True,partition,,,,2.12,True,False,
1789631953.790841,263,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,525,526,526,,0,majority,majority,True,partition,,,,2.43,True,False,
1789631953.7929118,264,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,527,528,528,,0,majority,majority,True,partition,,,,2.07,True,False,
1789631953.7952464,265,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,529,530,530,,0,majority,majority,True,partition,,,,2.33,True,False,
1789631953.7974775,266,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,531,532,532,,0,majority,majority,True,partition,,,,2.23,True,False,
1789631953.7998514,267,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,533,534,534,,0,majority,majority,True,partition,,,,2.37,True,False,
1789631953.802132,268,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,535,536,536,,0,majority,majority,True,partition,,,,2.28,True,False,
1789631953.8047597,269,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,537,538,538,,0,majority,majority,True,partition,,,,2.62,True,False,
1789631953.8071816,270,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,539,540,540,,0,majority,majority,True,partition,,,,2.42,True,False,
1789631953.8093715,271,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,541,542,542,,0,majority,majority,True,partition,,,,2.19,True,False,
1789631953.811633,272,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,543,544,544,,0,majority,majority,True,partition,,,,2.26,True,False,
1789631953.8143816,273,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,545,546,546,,0,majority,majority,True,partition,,,,2.75,True,False,
1789631953.8166268,274,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,547,548,548,,0,majority,majority,True,partition,,,,2.24,True,False,
1789631953.818888,275,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,549,550,550,,0,majority,majority,True,partition,,,,2.26,True,False,
1789631953.8211854,276,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,551,552,552,,0,majority,majority,True,partition,,,,2.29,True,False,
1789631953.8237107,277,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,553,554,554,,0,majority,majority,True,partition,,,,2.52,True,False,
1789631953.8260057,278,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,555,556,556,,0,majority,majority,True,partition,,,,2.29,True,False,
1789631953.8283973,279,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,557,558,558,,0,majority,majority,True,partition,,,,2.39,True,False,
1789631953.8307416,280,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,559,560,560,,0,majority,majority,True,partition,,,,2.34,True,False,
1789631953.8331523,281,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,561,562,562,,0,majority,majority,True,partition,,,,2.41,True,False,
1789631953.8355348,282,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,563,564,564,,0,majority,majority,True,partition,,,,2.38,True,False,
1789631953.8377159,283,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,565,566,566,,0,majority,majority,True,partition,,,,2.18,True,False,
1789631953.8399146,284,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,567,568,568,,0,majority,majority,True,partition,,,,2.2,True,False,
1789631953.8433397,285,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,569,570,570,,0,majority,majority,True,partition,,,,3.42,True,False,
1789631953.8452954,286,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,571,572,572,,0,majority,majority,True,partition,,,,1.95,True,False,
1789631953.847527,287,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,573,574,574,,0,majority,majority,True,partition,,,,2.23,True,False,
1789631953.84988,288,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,575,576,576,,0,majority,majority,True,partition,,,,2.35,True,False,
1789631953.8525412,289,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,577,578,578,,0,majority,majority,True,partition,,,,2.66,True,False,
1789631953.8551364,290,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,579,580,580,,0,majority,majority,True,partition,,,,2.59,True,False,
1789631953.857364,291,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,581,582,582,,0,majority,majority,True,partition,,,,2.22,True,False,
1789631953.8596833,292,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,583,584,584,,0,majority,majority,True,partition,,,,2.32,True,False,
1789631953.8624125,293,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,585,586,586,,0,majority,majority,True,partition,,,,2.73,True,False,
1789631953.8645473,294,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,587,588,588,,0,majority,majority,True,partition,,,,2.13,True,False,
1789631953.8671076,295,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,589,590,590,,0,majority,majority,True,partition,,,,2.56,True,False,
1789631953.8693829,296,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,591,592,592,,0,majority,majority,True,partition,,,,2.27,True,False,
1789631953.8721073,297,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,593,594,594,,0,majority,majority,True,partition,,,,2.72,True,False,
1789631953.8743799,298,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,595,596,596,,0,majority,majority,True,partition,,,,2.27,True,False,
1789631953.8764737,299,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,597,598,598,,0,majority,majority,True,partition,,,,2.09,True,False,
1789631953.8787303,300,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,599,600,600,,0,majority,majority,True,partition,,,,2.25,True,False,
1789631953.8816006,301,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,601,602,602,,0,majority,majority,True,partition,,,,2.87,True,False,
1789631953.8837569,302,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,603,604,604,,0,majority,majority,True,partition,,,,2.15,True,False,
1789631953.8860416,303,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,605,606,606,,0,majority,majority,True,partition,,,,2.28,True,False,
1789631953.8881505,304,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,607,608,608,,0,majority,majority,True,partition,,,,2.11,True,False,
1789631953.8908646,305,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,609,610,610,,0,majority,majority,True,partition,,,,2.71,True,False,
1789631953.8929653,306,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,611,612,612,,0,majority,majority,True,partition,,,,2.1,True,False,
1789631953.8952467,307,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,613,614,614,,0,majority,majority,True,partition,,,,2.28,True,False,
1789631953.8978724,308,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,615,616,616,,0,majority,majority,True,partition,,,,2.62,True,False,
1789631953.9004352,309,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,617,618,618,,0,majority,majority,True,partition,,,,2.56,True,False,
1789631953.9028397,310,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,619,620,620,,0,majority,majority,True,partition,,,,2.4,True,False,
1789631953.9053447,311,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,621,622,622,,0,majority,majority,True,partition,,,,2.5,True,False,
1789631953.9075446,312,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,623,624,624,,0,majority,majority,True,partition,,,,2.2,True,False,
1789631953.9099455,313,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,625,626,626,,0,majority,majority,True,partition,,,,2.4,True,False,
1789631953.9121342,314,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,627,628,628,,0,majority,majority,True,partition,,,,2.19,True,False,
1789631953.9145012,315,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,629,630,630,,0,majority,majority,True,partition,,,,2.36,True,False,
1789631953.9167721,316,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,631,632,632,,0,majority,majority,True,partition,,,,2.27,True,False,
1789631953.919547,317,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,633,634,634,,0,majority,majority,True,partition,,,,2.77,True,False,
1789631953.9218113,318,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,635,636,636,,0,majority,majority,True,partition,,,,2.26,True,False,
1789631953.9239702,319,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,637,638,638,,0,majority,majority,True,partition,,,,2.11,True,False,
1789631953.9262521,320,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,639,640,640,,0,majority,majority,True,partition,,,,2.28,True,False,
1789631953.9290085,321,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,641,642,642,,0,majority,majority,True,partition,,,,2.75,True,False,
1789631953.9311874,322,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,643,644,644,,0,majority,majority,True,partition,,,,2.18,True,False,
1789631953.933305,323,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,645,646,646,,0,majority,majority,True,partition,,,,2.11,True,False,
1789631953.9357703,324,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,647,648,648,,0,majority,majority,True,partition,,,,2.46,True,False,
1789631953.9385848,325,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,649,650,650,,0,majority,majority,True,partition,,,,2.81,True,False,
1789631953.9408245,326,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,651,652,652,,0,majority,majority,True,partition,,,,2.24,True,False,
1789631953.943288,327,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,653,654,654,,0,majority,majority,True,partition,,,,2.46,True,False,
1789631953.945282,328,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,655,656,656,,0,majority,majority,True,partition,,,,1.99,True,False,
1789631953.9478927,329,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,657,658,658,,0,majority,majority,True,partition,,,,2.61,True,False,
1789631953.9504309,330,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,659,660,660,,0,majority,majority,True,partition,,,,2.53,True,False,
1789631953.9525223,331,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,661,662,662,,0,majority,majority,True,partition,,,,2.09,True,False,
1789631953.9548388,332,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,663,664,664,,0,majority,majority,True,partition,,,,2.31,True,False,
1789631953.9580286,333,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,665,666,666,,0,majority,majority,True,partition,,,,3.19,True,False,
1789631953.9601166,334,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,667,668,668,,0,majority,majority,True,partition,,,,2.08,True,False,
1789631953.9624884,335,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,669,670,670,,0,majority,majority,True,partition,,,,2.37,True,False,
1789631953.9648151,336,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,partition,671,672,672,,0,majority,majority,True,partition,,,,2.32,True,False,
1789631953.967648,337,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,partition,673,674,674,,0,majority,majority,True,partition,,,,2.83,True,False,
